Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
MAY 1992 VOL. 1 ISSUE 8 from the DEATH series,(199,Screenprint printed in color,30.5,25.4,null,Gift of Lily Auchincloss,Print,Prints & Illustrated Books,1992,N,62777
JUNE 1992 VOL. 1 ISSUE 9 from the DEATH series,(199,Screenprint printed in color,30.5,25.4,null,Gift of Lily Auchincloss,Print,Prints & Illustrated Books,1992,N,62778
Girl (Mädchen) from The Graphic Work of Egon Schiele (Das Graphische Werk von Egon Schiele),(191,Lithograph from a portfolio of six drypoints and two lithographs,null,null,null,Gift of The Lauder Foundation,Print,Prints & Illustrated Books,1982,Y,62824
Portrait of Paris von Gütersloh (Bildnis Paris von Gütersloh) from The Graphic Work of Egon Schiele (Das Graphische Werk von Egon Schiele),(191,Lithograph from a portfolio of six drypoints and two lithographs,null,null,null,Gift of The Lauder Foundation,Print,Prints & Illustrated Books,1982,Y,62826
Squatting Woman (Kauernde) from The Graphic Work of Egon Schiele (Das Graphische Werk von Egon Schiele),(191,Drypoint from a portfolio of six drypoints and two lithographs,47.8,31.6,null,Gift of The Lauder Foundation,Print,Prints & Illustrated Books,1982,Y,62827
Sorrow (Kümmernis) from The Graphic Work of Egon Schiele (Das Graphische Werk von Egon Schiele),(191,Drypoint from a portfolio of six drypoints and two lithographs,47.7,31.5,null,Gift of The Lauder Foundation,Print,Prints & Illustrated Books,1982,Y,62828
Portrait of Arthur Roessler (Bildnis Arthur Roessler) from The Graphic Work of Egon Schiele (Das Graphische Werk von Egon Schiele),(191,Drypoint from a portfolio of six drypoints and two lithographs,23.9,31.9,null,Gift of The Lauder Foundation,Print,Prints & Illustrated Books,1982,Y,62829
Portrait of Franz Hauer (Bildnis Franz Hauer) from The Graphic Work of Egon Schiele (Das Graphische Werk von Egon Schiele),(191,Drypoint from a portfolio of six drypoints and two lithographs,12.8,10.9,null,Gift of The Lauder Foundation,Print,Prints & Illustrated Books,1982,Y,62830
Self-Portrait (Selbstbildnis) from The Graphic Work of Egon Schiele (Das Graphische Werk von Egon Schiele),(191,Drypoint from a portfolio of six drypoints and two lithographs,12.9,10.7,null,Gift of The Lauder Foundation,Print,Prints & Illustrated Books,1982,Y,62831
Portrait of a Man (Männliches Bildnis) from The Graphic Work of Egon Schiele (Das Graphische Werk von Egon Schiele),(191,Drypoint from a portfolio of six drypoints and two lithographs,12.2,10.6,null,Gift of The Lauder Foundation,Print,Prints & Illustrated Books,1982,Y,62832
Death as a Juggler (Revolution) [Tod als Jongleur (Revolution)],(191,Woodcut,36.4,45,null,Given anonymously,Print,Prints & Illustrated Books,1964,Y,62940
Galería Colibri,(Nov,Woodcut,49,54.6,null,Felipe Cossio del Pomar Fund,Print,Prints & Illustrated Books,1964,N,62949
Marine from The First Portfolio (Die erste Mappe),(191,Woodcut,28,37.7,null,Purchase,Print,Prints & Illustrated Books,1945,Y,62995
Centaur Dancing |  Black Background (Centaure dansant. Fond noir),(Oct,Transfer lithograph,49.7,65.1,null,Purchase,Print,Prints & Illustrated Books,1949,Y,63041
THE LAST SUPPER,(197,Silkscreen on canvas,null,null,null,Walter Bareiss Fund,Print,Prints & Illustrated Books,1985,N,63096
OCTOBER,(188,Color lithograph,null,null,null,Gift of Homer Kripke,Print,Prints & Illustrated Books,1965,N,63151
Sheila Over London,(197,Etching and aquatint |  with watercolor additions,20.3,15.2,null,Blanchette Hooker Rockefeller Fund,Print,Prints & Illustrated Books,1979,Y,63154
Sheila Over London II,(197,Etching and aquatint |  with watercolor additions,20.3,15.2,null,Blanchette Hooker Rockefeller Fund,Print,Prints & Illustrated Books,1979,Y,63213
THEY WILL TORTURE YOU |  MY FRIEND from the portfolio CONSPIRACY: THE ARTIST AS WITNESS,(197,Serigraph |  printed in color,44.9,59.7,null,Purchase,Print,Prints & Illustrated Books,1985,N,63215
Self Portrait Antrim Hotel |  Liverpool,(197,Etching and aquatint |  with watercolor additions,25.1,14.9,null,Blanchette Hooker Rockefeller Fund,Print,Prints & Illustrated Books,1979,Y,63229
The Haunting,(189,Lithograph on chine appliqué,36.3,22.7,null,Gift of The Ian Woodner Family Collection,Print,Prints & Illustrated Books,2000,Y,63284
Woman with Tambourine,Begi,Etching and aquatint,66.7,51.2,null,Acquired through the Lillie P. Bliss Bequest,Print,Prints & Illustrated Books,1945,Y,63394
Interior,Octo,Screenprint,49.1,63.8,null,Dorothy Braude Edinburg Fund,Print,Prints & Illustrated Books,1965,Y,63467
Untitled |  plate 5 |  only state |  variant |  from The Puritan,(Pub,Engraving,42.7,32.9,null,Gift of the artist,Print,Prints & Illustrated Books,1990,Y,63476
Portraits of Actors and Actresses: Thirteen Lithographs (Portraits d'Acteurs & Actrices: Treize Lithographies),8 |,Portfolio of thirteen lithographs with lithographed cover,error,error,error,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1946,Y,63482
Untitled |  plate 3 |  second version |  only state |  variant |  from The Puritan,(198,Engraving with retroussage inking,42.6,27.8,null,Gift of the artist,Print,Prints & Illustrated Books,1990,N,63498
Saint Anthony . . . Beneath Her Long Hair Which Covered Her Face |  I Thought I Recognized Ammonaria |  plate I for the portfolio To Gustave Flaube,(188,Lithograph on chine appliqué,28.6,22.9,null,Gift of The Ian Woodner Family Collection,Print,Prints & Illustrated Books,2000,Y,63501
Self-Portrait with Stylus (Selbstbildnis mit Griffel) from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,29.8,23.8,null,Gift of Edgar J. Kaufmann |  Jr.,Print,Prints & Illustrated Books,1951,Y,63518
Untitled |  plate 2 |  second version |  only state |  from The Puritan,(Boo,Engraving,42.7,27.8,null,Gift of the artist,Print,Prints & Illustrated Books,1990,Y,63533
Drinker Caressing a Reclining Woman (Buveur caressant une femme allongée) |  second state,(Jun,Etching and engraving,29.9,20,null,Gift of Edgar Kaufmann |  Jr.,Print,Prints & Illustrated Books,1951,Y,63559
Projects,(198,Portfolio of six etchings,null,null,null,Gift of Dorothy Blau,Print,Prints & Illustrated Books,1990,Y,63607
La Rue d'Orchampt (Orchampt Street) |  plate 12 from Album de lithographies originales,(188,Lithograph from a portfolio of 16 lithographs,19.8,28.8,null,Purchase Fund,Print,Prints & Illustrated Books,1949,Y,63644
Maternite (Motherhood) |  plate XIII from The Album of Original Lithographs (Album de lithographies originales),lish,Lithograph from a portfolio of 16 lithographs,null,null,null,Purchase Fund,Print,Prints & Illustrated Books,1949,N,63645
Mater Dolorosa |  plate 2 from  Album de lithographies originales (The Album of Original Lithographs),publ,Lithograph from a portfolio of 16 lithographs,null,null,null,Purchase Fund,Print,Prints & Illustrated Books,1949,N,63649
Departing for the Ride (Le depart pour la promenade) |  plate 5 from The Album of Original Lithographs (Album de lithographies originales),(187,Lithograph from a portfolio of 16 lithographs,null,null,null,Purchase Fund,Print,Prints & Illustrated Books,1949,N,63652
Study of a Head (Etude de tete) |  plate 6 from The Album of Original Lithographs (Album de lithographies originales),(188,Lithograph from a portfolio of 16 lithographs,null,null,null,Purchase Fund,Print,Prints & Illustrated Books,1949,N,63653
RODIN Plate 9 from The Album of Original Lithographs (Album de lithographies originales),(190,Lithograph from a portfolio of 16 lithographs,null,null,null,Purchase Fund,Print,Prints & Illustrated Books,1949,N,63656
Lewis and Clark,June,Lithograph and screenprint |  with collage additions,93.6,93.3,null,Acquired with the matching funds from Mr. and Mrs. Herbert D. Schimmel and the National Endowment for the Arts,Print,Prints & Illustrated Books,1979,Y,63665
Nude Woman Crowning Herself with Flowers (Femme nue se couronnant de fleurs),(Sep,Etching,31.3,22.2,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,63673
Descent from the Cross (Kreuzabnahme) from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,30.7,25.8,null,Gift of Mrs. Bertha M. Slattery,Print,Prints & Illustrated Books,1951,Y,63674
Picasso and the Theatre |  poster,(May,Linoleum cut,60.8,52.9,null,Gift of Mr. and Mrs. Eugene Victor Thaw,Print,Prints & Illustrated Books,1966,Y,63679
At the Bath (Au Bain),(Oct,Etching,31.3,22.3,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,63720
Death and the Youth (Tod und Jüngling) from the portfolio Dance of Death (Totentanz),(192,Etching,23.9,17.9,null,Riva Castleman Fund,Print,Prints & Illustrated Books,1990,Y,63756
Nude Woman Seated Before a Curtain (Femme nue assise devant un rideau),(Apr,Etching,31.3,22.3,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,63759
Open on Two Whites,(197,Lithograph,null,null,null,Gift of Celeste Bartos,Print,Prints & Illustrated Books,1973,Y,63767
Death and the Woman (Tod und Weib) from the portfolio Dance of Death (Totentanz),(192,Etching,23.8,17.7,null,Riva Castleman Fund,Print,Prints & Illustrated Books,1990,Y,63773
Man Unveiling a Woman (Homme dévoilant une femme) |  second state,(Jun,Drypoint,36.6,29.6,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,63777
Disarming Armor (L'armure désarmante) from the portfolio Studies and Surprises (Etudes et Surprises),(197,Woodcut,32,25.4,null,Gift of Pierre Alechinsky,Print,Prints & Illustrated Books,1986,Y,63788
Death and the Strucks (Death and Couple) [Tod bei Strucks (Tod und Paar)] from the portfolio Dance of Death (Totentanz),(192,Etching,23.9,17.9,null,Riva Castleman Fund,Print,Prints & Illustrated Books,1990,Y,63796
Nude Woman Before a Statue (Femme nue devant une statue) from the Vollard Suite (Suite Vollard),July,Etching,31.3,22.4,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,63808
Untitled,(198,Etching,59.9,49.8,null,The Philip and Lynn Straus Foundation Fund,Print,Prints & Illustrated Books,1988,Y,63819
Two Sculptors Before a Statue (Deux sculpteurs devant une statue) from the Vollard Suite (Suite Vollard),(Jul,Etching,22.3,31.3,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,63824
SUITES |  no. 8,Nove,Portfolio of 6 lithographs,32.3,48.8,null,Gift of Jan Krugier,Print,Prints & Illustrated Books,1999,N,63850
Nude Woman with Bent Leg (Femme nue à la jambe pliée),(Jul,Etching,31.2,22.2,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,63859
The Rape from the Vollard Suite,July,Etching,22.2,31.2,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,63926
Parrot Picture (Papageienbild) from the portfolio 5 Prints by 5 Sculptors,(198,Photolithograph |  offset printed |  and screenprint,60,45,null,Purchase,Print,Prints & Illustrated Books,1990,Y,63947
Two Women at Rest from the Vollard Suite,Sept,Drypoint,29.8,36.7,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,63951
Flutist and Three Nude Women (Flûtiste et trois femmes nues),(Jul,Drypoint,29.6,36.7,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,63988
Rembrandt Holding the Hand of a Young Woman with Veil (Rembrandt tenant par la main une jeune femme au voile),(Jan,Etching,27.8,19.8,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64003
Sculptors |  Models and Sculpture (Sculpteurs |  modèles et sculpture),(Mar,Etching,19.3,26.6,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64016
Sculptor |  Model |  Sculpture |  and Goldfish |  state II (Sculpteur |  modèle |  sculpture et poisson rouge) |  state II,Marc,Etching,26.7,19.4,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64030
Two Women from the Vollard Suite,Marc,Etching,26.7,19.3,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64047
Model |  Painting and Sculpture (Modèle |  tableau et sculpture),(Mar,Etching,26.7,19.3,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64061
Back of a Nude Woman (Femme nue de dos),(Dec,Etching,37.3,27.9,null,Mrs. Bertram Smith Fund,Print,Prints & Illustrated Books,1957,Y,64068
Sculptor with His Model and His Sculpture (Sculpteur avec son modèle et sa sculpture),(Mar,Etching,26.7,19.4,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64100
Old Sculptor at Work I (Vieux sculpteur au travail I),(Mar,Etching,26.7,19.3,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64126
Young Sculptor Finishing a Plaster (Jeune sculpteur finissant un plâtre),Marc,Etching,26.7,19.4,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64141
Old Sculptor at Work |  II (Vieux sculpteur au travail |  II),Marc,Etching,26.7,19.4,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64155
Theater in Alta (Teater i Alta),(194,Metal print,null,null,null,Purchase,Print,Prints & Illustrated Books,1950,Y,64156
Sculptor and his Self Portrait Serving as a Pedestal for the Head of Marie-Thérèse (Sculpteur et son autoportrait sculpté servant de socle à une tête de Marie-Thérèse),Marc,Etching,26.7,19.4,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64169
Bosforo,(198,Portfolio of six woodcut and linoleum cuts with collage,32,26,null,Walter Bareiss Fund,Print,Prints & Illustrated Books,1986,Y,64180
Young Greek Sculptor with His Sculpture: A Man and an Ephebe,(Mar,Etching,26.7,19.4,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64189
Sculptor in Repose with Marie-Thérèse and Her Representation as the Chase Venus from the Vollard Suite,Marc,Etching,26.8,19.4,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64222
Sculptor in Repose with Unmasked Model and Her Sculpted Image (Sculpteur au repos avec modèle démasqué et sa représentation sculptée),(Mar,Etching,26.7,19.3,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64241
Original Posters (Affiches Originales),(Jun,Lithograph,63.2,44.5,null,Gift of Homer Kripke,Print,Prints & Illustrated Books,1965,Y,64246
Sculptor and His Model with a Sculpted Group Representing a Horse Trainer  (Sculpteur et son modèle avec un groupe sculpté représentant un un dresseur de chevaux),(Mar,Etching,19.4,26.8,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64272
Red Cross (Rotes Kreuz),(198,Drypoint,115.7,49.8,null,Walter Bareiss Fund,Print,Prints & Illustrated Books,1986,Y,64290
Sculptor at Rest with His Model |  Anemones and Small Torso (Sculpteur au repos avec son modèle |  anémones et petit torse),(Mar,Etching,19.4,26.7,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64306
Madoura 1961,(Mar,Linoleum cut,50.6,42.2,null,Gift of Homer Kripke,Print,Prints & Illustrated Books,1965,Y,64311
Sculptor and His Model with a Sculpted Group Representing Athletes (Sculpteur et son modèle avec un groupe sculpté représentant des athlètes),(Mar,Etching,19.4,26.7,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64318
Metal Plates for Theater in Alta (Teater i Alta),(194,Nine zinc plates,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1951,Y,64319
Sculptor |  Boy and Model with a Sculpted Group Representing the Abduction of Europe (Sculpteur |  garçon |  et modèle avec un groupe sculpté répresntant le rapt d'Europe),(Mar,Etching,19.4,26.6,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64331
Sculptor and His Model with a Sculpted Group Representing a Centaur Embracing a Woman (Sculpteur et son modèle avec un groupe sculpté représentant un centaure embrassant une femme),(Mar,Etching,19.4,26.8,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64342
Sculptor and His Model with a Bust on a Column (Sculpteur et son modèle avec un buste sur une colonne) |  from the Vollard Suite,Marc,Etching,19.4,26.7,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64352
David and Bathsheba (David und Bathseba),1 (p,Lithograph,null,null,null,James Thrall Soby Fund,Print,Prints & Illustrated Books,1955,Y,64356
Sculptor and His Model with a Sculpted Group Representing a Bull Attacking Horses (Sculpteur et son modèle avec un groupe sculpté representant un taureau attaquant des chevaux),(Mar,Etching,19.4,26.7,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64365
Sculptor Working from Life with Marie-Thérèse Posing (Sculpteur travaillant sur le motif avec Marie-Thérèse posant) from the Vollard Suite,Marc,Etching,19.4,26.7,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64376
Marie-Thérèse Looking at a Sculpted Self Portrait of the Sculptor (Marie-Thérèse regardant un autoportrait sculpté du sculpteur),(Apr,Etching,26.7,19.4,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64386
Sculptor and His Model with the Sculpted Head of the Model (Sculpteur et son modèle avec la tête sculptée du modèle),Apri,Etching,19.3,26.8,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64400
Flowers in Glass |  No. 6 (frontispiece) from Picasso Lithographe |  Volume II,Apri,Lithograph,23.5,15.5,null,Transferred from the Museum Library,Print,Prints & Illustrated Books,1951,Y,64401
Old Sculptor and Sleepy Model with a Sculpted Group Representing Wrestling Horses (Vieux sculpteur et modèle assoupi avec un groupe sculpté représentant des chevaux luttant),(Apr,Etching,19.3,26.7,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64416
Illustration for Chapter Two (Illustration zu Kapitel Zwei) from Die Fürstin (The Duchess),(191,Drypoint,18.8,12.8,null,Gift of Mrs. Bertha M. Slattery,Print,Prints & Illustrated Books,1952,Y,64417
Old Sculptor and Young Model with the Sculpted Portrait of the Model (Vieux sculpteur et jeune modèle avec le portrait sculpté du modèle),(Apr,Etching,19.3,26.7,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64443
Nine from Folio,(198,One from a portfolio of eleven lithographs,78.9,57.4,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1986,Y,64463
Colophon page from Folio,(198,One from a portfolio of eleven lithographs,75.1,57.3,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1986,Y,64464
One from Folio,(198,One from a portfolio of eleven lithographs,69.1,57.1,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1986,Y,64465
Two from Folio,(198,One from a portfolio of eleven lithographs,78.4,57.5,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1986,Y,64466
Three from Folio,(198,One from a portfolio of eleven lithographs,77.7,57,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1986,Y,64467
Four from Folio,(198,One from a portfolio of eleven lithographs,78,57,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1986,Y,64468
Five from Folio,(198,One from a portfolio of eleven lithographs,78.6,57.2,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1986,Y,64469
Six from Folio,(198,One from a portfolio of eleven lithographs,78.6,57.8,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1986,Y,64470
Seven from Folio,(198,One from a portfolio of eleven lithographs,79,57.5,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1986,Y,64471
Eight from Folio,(198,One from a portfolio of eleven lithographs,78,57.2,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1986,Y,64472
Old Greek Sculptor with Model |  Vase with Three Anemones and Sculpted Self Portrait (Vieux sculpteur Grec avec modèle |  vase aux trois anémones et autoportrait sculpté,(Apr,Etching,19.3,26.8,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64474
Marie-Thérèse Kneeling |  Studying a Sculpted Group (Marie-Thérèse agenouillée contemplant un groupe sculpté),(Apr,Etching,29.9,36.7,null,Abby Aldrich Rockefeller fund,Print,Prints & Illustrated Books,1949,Y,64483
Tamerlan,(192,Drypoint,39.3,19.9,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1952,Y,64485
Three Nude Women and a Bowl of Anemones (Trois Femmes nues et une coupe d'anémones),Apri,Etching,36.8,29.8,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,64497
