Eiffel Tower from VVV Portfolio,-1942,Etching,"Plate 10 13/16 x 7 7/8"" (27.5 x 20.0 cm) Sheet 17 7/8 x 13 7/8"" (45.5 x 35.2 cm)",Gift of Bernard J. Reis,Print,Prints & Illustrated Books,3/17/1948,N,60074
The Scream,1895; signed 1896,Lithograph,"composition: 13 15/16 x 10"" (35.4 x 25.4 cm); sheet: 20 11/16 x 15 7/8"" (52.5 x 40.3 cm)",Matthew T. Mellon Fund,Print,Prints & Illustrated Books,2/10/1960,Y,60075
CLIFFS I,1961,"Etching and engraving, printed in black","plate  19 7/8 x 31 1/2"" (50.5 x 80 cm) sheet  22 1/2 x 34 3/8"" (57.2 x 87.3 cm)",Gift of the artist,Print,Prints & Illustrated Books,1/7/1964,N,60076
Leaves (Feuilles) from Suite of Plant Lithographs,"1964-65, published 1966",One from a series of twelve lithographs,"composition (irreg.): 25 5/8 x 19"" (65.1 x 48.2cm); sheet: 35 3/8 × 25"" (89.9 × 63.5 cm)",Given anonymously,Print,Prints & Illustrated Books,1/11/1966,Y,60077
Camellia I from Suite of Plant Lithographs,"1964-65, published 1966",One from a series of twelve lithographs,"composition (irreg.): 22 1/4 x 18 1/8"" (56.5 x 46cm); sheet: 35 1/4 × 24 1/4"" (89.5 × 61.6 cm)",Given anonymously,Print,Prints & Illustrated Books,1/11/1966,Y,60079
Camellia II from Suite of Plant Lithographs,"1964-65, published 1966",One from a series of twelve lithographs,"composition (irreg.): 23 3/4 x 20 11/16"" (60.3 x 52.5cm); sheet: 35 5/8 × 24 1/4"" (90.5 × 61.6 cm)",Given anonymously,Print,Prints & Illustrated Books,1/11/1966,Y,60080
Camellia III from Suite of Plant Lithographs,"1964-65, published 1966",One from a series of twelve lithographs,"composition (irreg.): 25 13/16 x 15 7/8"" (65.5 x 40.3cm); sheet: 35 3/8 × 24 1/4"" (89.9 × 61.6 cm)",Given anonymously,Print,Prints & Illustrated Books,1/11/1966,Y,60081
Tangerine (Mandarine) from Suite of Plant Lithographs,"1964-65, published 1966",One from a series of twelve lithographs,"composition (irreg.): 26 1/16 x 17 9/16"" (66.2 x 44.6cm); sheet: 35 1/2 × 24 1/8"" (90.2 × 61.3 cm)",Given anonymously,Print,Prints & Illustrated Books,1/11/1966,Y,60082
Grapefruit (Pamplemousse) from Suite of Plant Lithographs,"1964-65, published 1966",One from a series of twelve lithographs,"composition (irreg.): 23 7/16 x 20"" (59.5 x 50.8cm); sheet: 35 3/8 × 24 1/4"" (89.9 × 61.6 cm)",Given anonymously,Print,Prints & Illustrated Books,1/11/1966,Y,60083
Lemon (Citron) from Suite of Plant Lithographs,"1964-65, published 1966",One from a series of twelve lithographs,"composition (irreg.): 26 15/16 x 14 1/2"" (68.4 x 36.8cm); sheet: 35 3/8 × 24 1/4"" (89.9 × 61.6 cm)",Given anonymously,Print,Prints & Illustrated Books,1/11/1966,Y,60084
Cyclamen I from Suite of Plant Lithographs,"1964-65, published 1966",One from a series of twelve lithographs,"composition (irreg.): 28 1/4 x 17 1/4"" (71.7 x 43.8cm); sheet: 35 3/8 × 24 1/4"" (89.9 × 61.6 cm)",Given anonymously,Print,Prints & Illustrated Books,1/11/1966,Y,60085
