Artist,ArtistBio,ObjectID
Vico Magistretti,(Italian | 1920–2006),2215
Reiko Sudo,(Japanese | born 1953),2216
Lalance & Grosjean Mfg. Co. | Woodhaven | NY,,2217
James Prestini,(American | born Italy. 1908–1993),2218
John R. Morgan,(American),2219
Reiko Sudo,(Japanese | born 1953),2220
Tony Paul,(American),2221
James Prestini,(American | born Italy. 1908–1993),2222
Gaetano Pesce,(Italian | born 1939),2223
Reiko Sudo,(Japanese | born 1953),2224
Edward Wormley,(American | 1907–1995),2226
James Prestini,(American | born Italy. 1908–1993),2227
Reiko Sudo,(Japanese | born 1953),2229
Ed E. Langbein,(American),2230
Norman Cherner,(American | born 1920),2231
Josef Albers,(American | born Germany. 1888–1976),2232
Hector Guimard,(French | 1867–1942),2233
Arthur Young,(American | 1905–1995),2234
Reiko Sudo,(Japanese | born 1953),2236
Ed E. Langbein,(American),2237
Ernest Race,(British | 1913–1964),2238
Paolo Venini,(Italian | 1895–1959),2239
Tomoyuki Sugiyama,(Japanese | born 1954),2240
Ed E. Langbein,(American),2241
T. H. Robsjohn-Gibbings,(American | born England. 1905–1976),2242
Kaj Franck,(Finnish | 1911–1989),2243
Toray Industries | Inc. | Tokyo,(Japanese | established 1926),2244
Ernst Lichtblau,(American | born Austria. 1883–1963),2246
Erik Herløw,(Danish | 1913–1991),2247
Toray Industries | Inc. | Tokyo | Nitto Seimo Co. Ltd. | company design,(Japanese | established 1926) (Japanese | established 1910),2248
Andries Dirk Copier,(Dutch | 1901–1991),2249
Reynolds G. Dennis,(American),2250
Unknown Designer,(Nationality unknown),2251
Toray Industries | Inc. | Tokyo | Toyo Tire Cord Co. Ltd.,(Japanese | established 1926) (Japanese),2252
Unknown Designer,(Nationality unknown),2253
André Giraud & Brousseau | Limoges | France,,2254
Jonathan W. Strong,(American),2255
Tapio Wirkkala,(Finnish | 1915–1985),2256
Metall-Arbeit Wiener Werkstätte,(Austrian),2257
Unknown Designer,(Nationality unknown),2258
Raymond Loewy Associates | The Hallicrafters Company Design and Research Team,(American | established 1944),2259
John Behringer,(American | born 1939),2261
Rodolfo Bretzel,(Italian | born 1966),2262
Yamazaki Vellodo Co. Ltd.,(Japanese),2263
Unknown Designer,(Nationality unknown),2264
McDonnell Aircraft Corp. | St. Louis | MO,(American | founded 1939),2265
Lenore Tawney,(American | 1907–2007),2267
Karin Schou Andersen,(Danish | born 1953),2268
Thomas Eriksson,(Swedish | born 1959),2269
Koichi Yoshimura,(Japanese | born 1940),2270
unknown,,2271
Don Mortrude,(American),2272
Hermann Gretsch,(German | 1895–1950),2273
Reinhold Weiss,(German | born 1934),2274
Ergonomi Design Gruppen (now Veryday) | Maria Benktzon | Håkan Bergkvist | Sven-Eric Juhlin,(Sweden | est. 1969) (Swedish | born 1946) (Swedish | born 1946) (Swedish | born 1940),2275
Kaj Franck,(Finnish | 1911–1989),2276
Alsterfors | Sweden,,2277
Sori Yanagi,(Japanese | 1915–2011),2279
Charles Eames,(American | 1907–1978),2280
Joe Colombo,(Italian | 1930–1971),2281
Charles Eames,(American | 1907–1978),2282
James Prestini,(American | born Italy. 1908–1993),2283
The Aluminum Cooking Utensil Co. | New York | NY,(American | est. 1901),2284
Hans Eichenberger,(Swiss | born 1926),2286
Benedikt Rohner,(Swiss),2287
Charles Eames,(American | 1907–1978),2288
Morison S. Cousins | Michael Alan Cousins,(American | 1934–2001) (American | born 1938),2289
James Prestini,(American | born Italy. 1908–1993),2290
American Optical Corp. | Southbridge | MA,(American | established 1850),2291
Rex A. Stevens,(American),2292
Charles Rennie Mackintosh,(British | 1868–1928),2293
Charles Eames,(American | 1907–1978),2294
Blenko Glass Co. | Inc. | Milton | WV,(American | established 1893),2295
Charles Rennie Mackintosh,(British | 1868–1928),2297
Charles Eames | Ray Eames,(American | 1907–1978) (American | 1912–1988),2298
Bruno Ninaber Van Eyben,(Dutch | born 1950),2299
Rex A. Stevens,(American),2301
Charles Rennie Mackintosh,(British | 1868–1928),2302
Charles Eames,(American | 1907–1978),2303
Almo | New York,,2304
Rex A. Stevens,(American),2305
Gerrit Rietveld,(Dutch | 1888–1964),2306
Charles Eames,(American | 1907–1978),2307
Collins Tools,(American | founded 1826),2308
Gerrit Rietveld,(Dutch | 1888–1964),2310
Charles Eames | Ray Eames,(American | 1907–1978) (American | 1912–1988),2311
Coors Porcelain Co. | Golden | CO,(American | est. 1910),2312
Swift & Anderson | Inc. | Boston | MA,(American),2313
Marcel Breuer,(American | born Hungary. 1902–1981),2314
,,2315
Ergonomi Design Gruppen (now Veryday) | Maria Benktzon | Håkan Bergkvist | Sven-Eric Juhlin,(Sweden | est. 1969) (Swedish | born 1946) (Swedish | born 1946) (Swedish | born 1940),2316
Frank O. Gehry,(American | born Canada 1929),2317
Coors Porcelain Co. | Golden | CO,(American | est. 1910),2318
Sylvania Electric Products | Inc. | New York | NY,(American),2319
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),2320
David Bush | Brian Lepine | Michael Zimmerman,(Canadian | born 1948) (Canadian | born 1952) (American | born 1956),2321
Frank O. Gehry,(American | born Canada 1929),2322
Coors Porcelain Co. | Golden | CO,(American | est. 1910),2323
Charlotte Perriand | Le Corbusier (Charles-Édouard Jeanneret) | Pierre Jeanneret,(French | 1903–1999) (French | born Switzerland. 1887–1965) (Swiss | 1896–1967),2325
Josef Hoffmann,(Austrian | 1870–1956),2326
Canon | Inc. | Japan,(Japanese | established 1947),2327
Peter Karpf,(Danish | born 1940),2328
Coors Porcelain Co. | Golden | CO,(American | est. 1910),2329
Josef Albers,(American | born Germany. 1888–1976),2331
Jacob Jensen,(Danish | 1926–2015),2332
Olga De Amaral,(Columbian | born 1932),2333
J. & J. Kohn | Josef Kohn | Jacob Kohn,(Austrian | established 1867) (Austrian | 1817–1884) (Austrian | 1791–1868),2334
Coors Porcelain Co. | Golden | CO,(American | est. 1910),2335
Koloman Moser,(Austrian | 1868–1918),2338
Charles Eames | Ray Eames,(American | 1907–1978) (American | 1912–1988),2339
Rolf Kothrade,(German | born 1946),2340
Coors Porcelain Co. | Golden | CO,(American | est. 1910),2341
Rex (Reginald C.) Silver,(British | 1879–1965),2343
Arne Jacobsen,(Danish | 1902–1971),2344
Kyoko Kumai,(Japanese | born 1943),2345
Coors Porcelain Co. | Golden | CO,(American | est. 1910),2346
Peter Behrens,(German | 1868–1940),2348
Jurriaan Kok | Jacobus Lucas Verhoog,(Dutch | 1861–1919) (Danish | born 1878),2349
David Lewis,(British | 1939–2011),2350
Corning Glass Works,(American | est. 1851),2351
J. P. Kayser Sohn,(German | established 1814),2353
Hiroaki Kozu,(Japanese | born 1959),2354
David Lewis,(British | 1939–2011),2355
Corning Glass Works,(American | est. 1851),2356
Daum Frères | Nancy | France,(French | established 1875),2358
David Lewis,(British | 1939–2011),2359
Gerrit Rietveld,(Dutch | 1888–1964),2360
Cravell | Inc. | Long Island | NY,,2361
Earl S. Tupper,(American | 1907–1983),2362
Daum Frères | Nancy | France,(French | established 1875),2363
Steve McGugan,(American | born 1960),2364
Gustav Stickley,(American | 1858–1942),2365
Cravell | Inc. | Long Island | NY,,2366
Earl S. Tupper,(American | 1907–1983),2367
Daum Frères | Nancy | France,(French | established 1875),2368
Antti Nurmesniemi,(Finnish | 1927–2003),2369
Gloria Caranica,(American | born 1931),2370
Ekco Products Co. | Chicago | IL,(American | est. 1888),2371
Earl S. Tupper,(American | 1907–1983),2372
Daum Frères | Nancy | France,(French | established 1875),2373
Ekco Products Co. | Chicago | IL,(American | est. 1888),2375
Earl S. Tupper,(American | 1907–1983),2376
Daum Frères | Nancy | France,(French | established 1875),2377
Ekco Products Co. | Chicago | IL,(American | est. 1888),2379
Daum Frères | Nancy | France,(French | established 1875),2381
Ekco Products Co. | Chicago | IL,(American | est. 1888),2382
Daum Frères | Nancy | France,(French | established 1875),2384
Dean Pollock,(American | 1897–1971),2385
Louis Comfort Tiffany,(American | 1848–1933),2387
A.L. Hirsch & Co. | New York | NY,,2388
Viking Glass Co. | New Martinsville | WV,,2389
Andries Dirk Copier,(Dutch | 1901–1991),2391
Henning Watterston,(American),2392
Hector Guimard,(French | 1867–1942),2393
Andries Dirk Copier,(Dutch | 1901–1991),2394
Henning Watterston,(American),2395
Kate Harris,(British),2396
Andries Dirk Copier,(Dutch | 1901–1991),2397
W. Archibald Welden,(American | 1900–1970),2398
Richard Riemerschmid,(German | 1868–1957),2399
Andries Dirk Copier,(Dutch | 1901–1991),2400
Svend Weihrauch,(Danish | 1899–1962),2401
Richard Riemerschmid,(German | 1868–1957),2402
Andries Dirk Copier,(Dutch | 1901–1991),2403
Richard Riemerschmid,(German | 1868–1957),2404
Andries Dirk Copier,(Dutch | 1901–1991),2405
Marguerite Wildenhain,(American | born France. 1896–1985),2406
Richard Riemerschmid,(German | 1868–1957),2407
Marguerite Wildenhain,(American | born France. 1896–1985),2409
Richard Riemerschmid,(German | 1868–1957),2410
Louisville Tackle Co. | Louisville | KY,,2411
Gerhard Behrend,,2412
Richard Riemerschmid,(German | 1868–1957),2413
Dorothy F. Markle | Harry C. Markle,(American) (American),2414
Frank Lloyd Wright,(American | 1867–1959),2415
Richard Riemerschmid,(German | 1868–1957),2416
Richard Riemerschmid,(German | 1868–1957),2417
Richard Riemerschmid,(German | 1868–1957),2418
Richard Riemerschmid,(German | 1868–1957),2419
Richard Riemerschmid,(German | 1868–1957),2420
Richard Riemerschmid,(German | 1868–1957),2421
Richard Riemerschmid,(German | 1868–1957),2422
Richard Riemerschmid,(German | 1868–1957),2423
Richard Riemerschmid,(German | 1868–1957),2424
Richard Riemerschmid,(German | 1868–1957),2425
Richard Riemerschmid,(German | 1868–1957),2426
Richard Riemerschmid,(German | 1868–1957),2427
Richard Riemerschmid,(German | 1868–1957),2428
Richard Riemerschmid,(German | 1868–1957),2429
Richard Riemerschmid,(German | 1868–1957),2430
Richard Riemerschmid,(German | 1868–1957),2431
Richard Riemerschmid,(German | 1868–1957),2432
Richard Riemerschmid,(German | 1868–1957),2433
Nybro | Sweden,,2434
Russel Wright,(American | 1904–1976),2435
Russel Wright,(American | 1904–1976),2436
Russel Wright,(American | 1904–1976),2437
Marianne Brandt,(German | 1893–1983),2438
Marianne Brandt,(German | 1893–1983),2439
Marianne Brandt,(German | 1893–1983),2440
Nybro | Sweden,,2442
The Yale & Towne Mfg. Co. | Stamford | CT,(American),2443
Marianne Brandt,(German | 1893–1983),2444
Marianne Brandt,(German | 1893–1983),2445
Marianne Brandt,(German | 1893–1983),2446
Nybro | Sweden,,2447
The Yale & Towne Mfg. Co. | Stamford | CT,(American),2448
Marianne Brandt,(German | 1893–1983),2449
Leslie Beaton,(American),2451
The Yale & Towne Mfg. Co. | Stamford | CT,(American),2452
Marianne Brandt,(German | 1893–1983),2453
American Steel & Wire Co. | Worcester | MA,(American | established 1898),2455
Telex Electro Acoustic Division,,2456
The Yale & Towne Mfg. Co. | Stamford | CT,(American),2457
Josef Albers,(American | born Germany. 1888–1976),2458
Louis Comfort Tiffany,(American | 1848–1933),2459
Aluminum Company of America | Pittsburgh | Pennsylvania,(est 1888),2460
Eva Zeisel,(American | born Hungary. 1906–2011),2462
Marianne Brandt | Hin Bredendieck,(German | 1893–1983) (German | 1904–1995),2463
Louis Comfort Tiffany,(American | 1848–1933),2464
Aluminum Company of America | Pittsburgh | Pennsylvania,(est 1888),2465
Louis Comfort Tiffany,(American | 1848–1933),2466
Ekco Products Co. | Chicago | IL,(American | est. 1888),2467
Marianne Brandt | Bauhaus | Dessau,(German | 1893–1983),2468
Ekco Products Co. | Chicago | IL,(American | est. 1888),2470
Bauhaus,(German),2471
Charles Eames,(American | 1907–1978),2473
Henry Disston & Sons | Inc.,(American | established 1840),2474
Ekco Products Co. | Chicago | IL,(American | est. 1888),2475
Bauhaus,(German),2476
Alvar Aalto,(Finnish | 1898–1976),2478
Earl S. Tupper,(American | 1907–1983),2479
Unknown Designer,(Nationality unknown),2480
Karhula-Iitala | company design,(Finnish),2481
Jacob Jensen,(Danish | 1926–2015),2483
Franco Albini,(Italian | 1905–1977),2484
Warehouse Point Co. | Warehouse Point | CT,(American),2485
Hemco Plastics Div. of Bryant Electrical Co. | Bridgeport | CT,,2486
Rosenthal Porzellan A.g. | company design,(German | established 1879),2487
Eliot Noyes and Associates,(American),2489
Eero Aarnio,(Finnish | born 1932),2490
Constantin Boym | Laurene Leon Boym,(American | born Russia 1955) (American | born 1964),2491
Constantin Boym | Laurene Leon Boym,(American | born Russia 1955) (American | born 1964),2492
Don Mortrude,(American),2493
Hermann Gretsch,(German | 1895–1950),2494
Reinhold Weiss,(German | born 1934),2495
Olaf von Bohr,(Austrian | born 1927),2496
Jean Nouvel,(French | born 1945),2497
Peter Müller-Munk,(American | 1904–1967),2498
Hermann Gretsch,(German | 1895–1950),2499
Dieter Rams,(German | born 1932),2500
Nickie Campbell | William Campbell,(American | born 1962) (American | born 1954),2501
Nickie Campbell | William Campbell,(American | born 1962) (American | born 1954),2502
Nickie Campbell | William Campbell,(American | born 1962) (American | born 1954),2503
Nickie Campbell | William Campbell,(American | born 1962) (American | born 1954),2504
Nickie Campbell | William Campbell,(American | born 1962) (American | born 1954),2505
C. Hugo Pott | Solingen | Germany,,2506
Gertrud Natzler | Otto Natzler,(American | born Austria. 1908–1971) (American | born Austria. 1908–2007),2507
Bruno Mathsson,(Swedish | 1907–1988),2508
Gino Colombini,(Italian | born 1915),2509
Vincent de Rijk,(Dutch | born 1962),2510
Gertrud Natzler | Otto Natzler,(American | born Austria. 1908–1971) (American | born Austria. 1908–2007),2511
Hermann Gretsch,(German | 1895–1950),2512
Edward Wormley,(American | 1907–1995),2513
Poul Kjærholm,(Danish | 1929–1980),2514
Joe Colombo,(Italian | 1930–1971),2515
Alejandro Ruiz,(Argentine | born 1958),2516
Gertrud Natzler | Otto Natzler,(American | born Austria. 1908–1971) (American | born Austria. 1908–2007),2517
Trude Petri-Raben,(American | born Germany. 1906–1998),2518
Alice von Pechmann,(American | born Germany 1906),2519
Arne Jacobsen,(Danish | 1902–1971),2520
Johannes Foersom | Peter Hiort-Loerenzen,(Danish | born 1943) (Danish | born 1947),2521
Superstudio | Gian Piero Frassinelli | Alessandro Magris | Roberto Magris | Adolfo Natalini | Cristiano Toraldo di Francia,(Italian | est. 1966–1982) (Italian | born 1939) (Italian | born 1941) (Italian | born 1935) (Italian | born 1941) (Italian | born 1941),2522
Gertrud Natzler | Otto Natzler,(American | born Austria. 1908–1971) (American | born Austria. 1908–2007),2523
Arne Jacobsen,(Danish | 1902–1971),2524
Norman Foster,(British | born 1935),2525
Hans Wegner,(Danish | 1914–2007),2526
Gertrud Natzler | Otto Natzler,(American | born Austria. 1908–1971) (American | born Austria. 1908–2007),2527
Hans Wegner,(Danish | 1914–2007),2528
Frank O. Gehry,(American | born Canada 1929),2529
Eva Zeisel,(American | born Hungary. 1906–2011),2530
Ronald Hayes Pearson,(American | 1924–1996),2532
Bob Hall,(American | born 1951),2533
Eva Zeisel,(American | born Hungary. 1906–2011),2534
Eva Zeisel,(American | born Hungary. 1906–2011),2535
Peter Pfisterer,(Swiss | born 1907),2536
Wilhelm Wagenfeld,(German | 1900–1990),2537
Intel Corporation | Santa Clara | CA,(American |established 1968),2538
Dean Pollock,(American | 1897–1971),2539
Kaj Franck,(Finnish | 1911–1989),2540
Kaj Franck,(Finnish | 1911–1989),2541
Kaj Franck,(Finnish | 1911–1989),2542
Kaj Franck,(Finnish | 1911–1989),2543
Kaj Franck,(Finnish | 1911–1989),2544
Paul Mayen,(American | born Spain. 1918–2000),2545
Arne Jacobsen,(Danish | 1902–1971),2546
Dean Pollock,(American | 1897–1971),2547
The Stanley Works,(USA | est. 1843),2548
Alvar Aalto,(Finnish | 1898–1976),2549
Wolf Karnagel,(German | born 1940),2550
The Aluminum Cooking Utensil Co. | New York | NY,(American | est. 1901),2552
Alvar Aalto,(Finnish | 1898–1976),2553
Rainer Küschall,(Swiss | born 1947),2554
Thomas Lamb,(American | 1898–1988),2555
Alvar Aalto,(Finnish | 1898–1976),2556
Russell Manoy,(British | born 1945),2557
Irving Harper,(American),2558
Charles Eames,(American | 1907–1978),2559
Mario Bellini | Antonio Macchi Cassia | Gianni Passini,(Italian | born 1935) (Italian | born 1937) (Italian | born 1941),2560
Ingo Maurer,(German | born 1932),2561
Eero Saarinen,(American | born Finland. 1910–1961),2565
Harry V. Cremonese,(American | born Anthony C. Cannon | 1939),2566
Ingo Maurer,(German | born 1932),2567
M. Schimmel,(Nationality unknown),2568
Russel Wright,(American | 1904–1976),2569
Edward Moulthrop,(American | born 1916),2570
William Katavolos | Douglas Kelley | Ross Littell | Alton Kelley,(American | born 1924) (American | born 1928) (American | 1924–2000) (American | 1940–2008),2572
Michael Wilson,(American | born 1947),2573
