Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
THE ROOM FOR SLEEPING from the portfolio IMAGES FROM A LOCKED WARD,1963,Lithograph |  printed in black,37.2,57.6,null,,Print,Prints & Illustrated Books,1965,N,74223
THIS TRIP HAS WALLS from the portfolio IMAGES FROM A LOCKED WARD,1963,Lithograph |  printed in black,41.3,55.1,null,,Print,Prints & Illustrated Books,1965,N,74224
THE BENCH from the portfolio IMAGES FROM A LOCKED WARD,1963,Lithograph |  printed in black,42.9,54.5,null,,Print,Prints & Illustrated Books,1965,N,74225
MODULES OF MADNESS I from the portfolio IMAGES FROM A LOCKED WARD,1963,Lithograph |  printed in black,41.1,63.2,null,,Print,Prints & Illustrated Books,1965,N,74226
THE SWING from the portfolio IMAGES FROM A LOCKED WARD,1963,Lithograph |  printed in black,46.3,61.4,null,,Print,Prints & Illustrated Books,1965,N,74227
GUARDIAN OF A CORNER from the portfolio IMAGES FROM A LOCKED WARD,1963,Lithograph |  printed in black,52.7,40.5,null,,Print,Prints & Illustrated Books,1965,N,74228
Dawn,1918,Etching and aquatint,30.3,20.1,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74231
Girl with Flowers,1940,Drypoint,45.2,29.3,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74232
Bullfight,1925,Wood engraving,38.2,32.5,null,Inter-American Fund,Print,Prints & Illustrated Books,1956,N,74233
Automatism A,1965,Lithograph,71.2,53.8,null,Gift of the artist,Print,Prints & Illustrated Books,1965,N,74235
Flowers,1919,Lithograph,22.5,40.4,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74238
Head,1938,Drypoint,25.9,27.6,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74239
Dialogue,1954,Screenprint,40.8,30.3,null,Inter-American Fund,Print,Prints & Illustrated Books,1956,Y,74240
Automatism B,1965,Lithograph,65.7,54,null,Gift of the artist,Print,Prints & Illustrated Books,1965,N,74241
Harvest Festival,1919,Lithograph,40.3,27.7,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74244
The Acting Manager (Mrs. D'Oyley Carte),1884,Etching,23.8,23.4,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74246
Maenads,1918,Etching and aquatint,20.1,27.3,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74250
Et Delator Es... |  first state,192,Etching,15,10.1,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74251
Passing of Dreams,1921,Lithograph,32.1,34.7,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74255
Aqueduct Dwellers,1941,Woodcut,15.3,18.1,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74256
ET DELATOR ES... |  Second State,192,Etching |  printed in black,15.2,10.1,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74257
BLOOMING ICE,1965,Etching and aquatint from perforated plate backed with masonite |  printed in color,50.5,80.4,null,Gift of the artist,Print,Prints & Illustrated Books,1965,N,74258
Persephone,1922,Lithograph,26.9,19.3,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74261
DEMONSTRATION OF BOOTBLACKS,1940,Lithograph |  printed in color,47.0,65.0,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74262
Et Delator Es... |  third state,192,Etching,14.5,9.5,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74263
Bath from the Saltimbanques series,1905,Drypoint,34.2,28.7,null,Gift of Edwin I. Marks,Print,Prints & Illustrated Books,1965,Y,74264
Poppy,1919,Lithograph,27.5,40,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74267
Pottery Vendor,1941,Wood engraving,11.3,9.8,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74268
Pulteney Bridge |  Bath |  first state,191,Etching,25.3,17.2,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74269
Breakthrough II,1965,Lithograph,null,null,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1965,Y,74270
Ships,1919,Lithograph,39.8,26.3,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74273
Skeletons,1941,Woodcut,14.4,14.7,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74274
The Rialto and the Palazzo Camerlenghi,190,Etching,16.5,26.6,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,Y,74275
Lawn,1965,Lithograph,80.5,60.4,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1965,Y,74276
Toil of Three,1919,Etching and aquatint with roulette,17,8.6,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74279
Visit to the Museum,1942,Lithograph,23.5,39.5,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74280
A Wicked Piece |  second state,190,Etching,16.7,10.2,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74281
Post Rally,1965,Lithograph,null,null,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1965,Y,74282
The Urn,1919,Lithograph,25.6,30.6,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74285
Little Sally Waters,1907,Lithograph,32.9,22.3,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74287
Visitation I,1965,Lithograph,64.5,52,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1965,Y,74288
Whirl of Dance,1917,Drypoint,12.9,26.3,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74291
Invitation to Subscribe to La Hoja Popular Ilustrada,1923,Linoleum cuts,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74292
THE WALL,1951,Lithograph |  printed in color,50.5,65.3,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74293
Visitation II,1965,Lithograph,null,null,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1965,Y,74294
Iris,1916,Drypoint,22.3,17.4,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74297
NAZISM |  8TH LECTURE: THE WOMAN IN NAZI SOCIETY,1923,Lithograph |  printed in black |  letterpress in color,34.6,45.0,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74298
Chinese Landscape,1951,Woodcut,53.8,91.5,null,Gift of Mr. and Mrs. Donald B. Straus,Print,Prints & Illustrated Books,1956,Y,74299
Nine French Bank Notes II,1963,Lithograph,55.2,71,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1965,N,74300
Iris,1916,Drypoint |  aquatint |  and roulette,22.3,17.7,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74303
Primera Convencion Tecnica del Sterm,1940,Linoleum cut |  printed in brown |  letterpress in green,60.0,50.9,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74304
SPAGHETTI AND GRASS,1965,Lithograph |  printed in color Pop Art: Selections from The Museum of Modern,70.9,44,null,Gift of the Celeste and Armand Bartos Foundation,Print,Prints & Illustrated Books,1965,N,74306
The Temple,1918,Etching and aquatint,30.3,20,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74309
THE TREE,1955,Woodcut |  printed in color,43.2,61.0,null,Purchase,Print,Prints & Illustrated Books,1956,N,74310
(Untitled),1955,Woodcut,null,null,null,Given anonymously,Print,Prints & Illustrated Books,1965,N,74311
Trinket,1919,Lithograph,40.4,27.8,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74314
INVITATION TO SUBSCRIBE TO THE ILLUSTRATED EDUCATIONAL BROADSIDE OF THE WORKSHOP FOR POPULAR,-1,Linoleum cuts,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74315
THE ROSE,1955,Woodcut |  printed in color,27.9,46.8,null,Purchase,Print,Prints & Illustrated Books,1956,N,74316
Against Green,1918,Aquatint and etching,null,null,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74319
CALAVERAS VACILADORAS DE LA GUERRA,194,Zinc-relief etchings |  lithographs and linoleum cuts |  printed in black |  with letterpress interspersed,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74320
Dawn,1952,Woodcut,46.9,53.1,null,Purchase,Print,Prints & Illustrated Books,1956,Y,74321
Against Green,1923,Aquatint and etching,null,null,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74324
Sugar Cane Harvesters,1937,Woodcut,null,null,null,Gift of the Departmente de Instrucción |  División de Educación de la Comunidad |  Puerto Rico,Print,Prints & Illustrated Books,1956,N,74325
Female Torso I,1962,Lithograph,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,Y,74327
Enchanted Stream,1924,Lithograph,22.5,35.8,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74328
POSTER FOR THE UNION OF THE GRAPHIC ARTS WORKERS IN COMMERCIAL PRINTING PLANTS,-1,Linoleum cuts and letterpress,67.0,91.5,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74329
Coffin Bearer,1937,Woodcut,null,null,null,Gift of the Departmente de Instrucción |  División de Educación de la Comunidad |  Puerto Rico,Print,Prints & Illustrated Books,1956,N,74330
GRASSY LEDGE,1924,Transfer lithograph |  printed in black,20.4,47.8,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74333
Grassy Point |  Hudson River,1924,Lithograph,12.5,44.9,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74338
SOLOIST,-1,Woodcut,null,null,null,Gift of Millard Sheets,Print,Prints & Illustrated Books,1956,N,74340
Hickory Grove,1924,Lithograph,25.6,43.3,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74343
Broadside: Calaveras Locas por la Musica,1900,Lithograph,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74344
PLAZA SAN JOSE,-1,Serigraph,null,null,null,Gift of the Departmente de Instrucción |  División de Educación de la Comunidad |  Puerto Rico,Print,Prints & Illustrated Books,1956,N,74345
Old Stone Quarry,1924,Lithograph,27.7,43,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74348
BROADSIDES: EL.EJE.LE,-1,Lithographs (posters),null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1942,N,74349
Figures in Landscape,1962,Lithograph,31,55.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74352
In Provence,1924,Lithograph,null,null,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74353
Street Scene,1898,Lithograph,20.3,16.9,null,Gift of Mr. and Mrs. Walter Bareiss,Print,Prints & Illustrated Books,1956,Y,74354
House and Yard,1898,Lithograph,19,28.5,null,Gift of Mr. and Mrs. Walter Bareiss,Print,Prints & Illustrated Books,1956,Y,74358
Rock Pastures,1924,Lithograph,29.7,46.2,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74361
Monica Variety,1962,Lithograph,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,Y,74363
Sea Maidens,1919,Aquatint and etching,19.9,30.2,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74364
A Trusting Man,1895,Woodcut,17.9,22.3,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,Y,74365
Shore of Rockland Lake,1924,Lithograph,26.3,41.8,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74368
The Moving Footway (plate I) from The World's Fair (L'Exposition Universelle),1901,Woodcut,12.2,15.8,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,Y,74369
Valley of West Canada Creek,1924,Lithograph,28.4,47.3,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74372
The Downpour (plate II) from The World's Fair (L'Exposition Universelle),1901,Woodcut,12.1,16.5,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,Y,74373
VEILS OF SPRING,1924,Transfer lithograph |  printed in black,30.6,41.0,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74376
Lalique's Window (plate III) from The World's Fair (L'Exposition Universelle),1901,Woodcut,12.2,16.3,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,Y,74377
FIGURE IN GLASS. (2ND EDITION),1926,Drypoint on zinc |  printed in black,15.8,14.2,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74380
Five O'Clock (plate IV) from The World's Fair (L'Exposition Universelle),1901,Woodcut,16.4,12.2,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,Y,74381
PLEIADES (SECOND PLATE),1927,Aquatint |  soft ground etching |  drypoint and roulette |  printed in black,15.2,20.0,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74384
TRIAD. (FIRST EDITION),1917,Etching and drypoint on zinc |  printed in black,12.0,9.0,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74387
Italian Girl |  After Modigliani,1926,Aquatint,49.9,30.5,null,Gift of Mr. and Mrs. Walter Bareiss,Print,Prints & Illustrated Books,1956,Y,74388
Brothers,1918,Etching with aquatint and roulette,22.4,15,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74391
Apse of the Church at Beaugency,1939,Etching,22.9,16.1,null,In memory of Ludwig Charell |  Gift of Mrs. Joseph G. Mayer and Miss. Grace M. Mayer,Print,Prints & Illustrated Books,1956,N,74392
By the Sea,1919,Etching and aquatint,22.6,14.9,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74395
Head of a Young Girl,1912,Woodcut,31.4,22.8,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,Y,74396
Clouds,1919,Lithograph,17.6,31,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74399
Cow Pasture,1955,Etching,40.9,70.2,null,Gift of the artist,Print,Prints & Illustrated Books,1956,Y,74400
Reclining Figure I,1962,Lithograph,51.7,37.9,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1969,Y,74401
DOORWAY TO ILLUSION,1922,Soft ground etching and aquatint |  printed in black,19.5,16.6,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74402
Broadside: Calaveras Aftosas,1925,28 woodcuts and linoleum cuts,40.1,30.9,null,Given anonymously,Print,Prints & Illustrated Books,1956,N,74403
ENTREAT,1926,Mezzotint |  printed in brown-black,15.1,10.1,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74405
Masters' Portfolio of the Staatliches Bauhaus (Meistermappe des Staatlichen Bauhauses),1923,Seven plates from a portfolio of three lithographs |  three woodcuts and two etchings,null,null,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1956,N,74407
Joyous Ascent (Fröhlicher Aufstieg) from Masters' Portfolio of the Staatliches Bauhaus (Meistermappe des Staatlichen Bauhauses),1923,Lithograph from a portfolio of three lithographs |  three woodcuts and two etchings,null,null,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1956,Y,74408
The One in Love (Der Verliebte) from Masters' Portfolio of the Staatliches Bauhaus (Meistermappe des Staatlichen Bauhauses),1923,Lithograph from a portfolio of three lithographs |  three woodcuts and two etchings,27.4,19.1,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1956,Y,74409
By the Stove (Am Ofen) from Masters' Portfolio of the Staatliches Bauhaus (Meistermappe des Staatlichen Bauhauses),1923,Woodcut from a portfolio of three lithographs |  three woodcuts and two etchings,27.6,16.4,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1956,Y,74410
On the Table (Auf dem Tisch) from Masters' Portfolio of the Staatliches Bauhaus (Meistermappe des Staatlichen Bauhauses),1923,Etching from a portfolio of three lithographs |  three woodcuts and two etchings,14.8,14.8,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1956,Y,74411
Composition from Masters' Portfolio of the Staatliches Bauhaus (Meistermappe des Staatlichen Bauhauses),1923,Lithograph from a portfolio of three lithographs |  three woodcuts and two etchings,36.1,24,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1956,Y,74412
Abstract Figure |  Facing Left: Figure S (Abstrakte Figur |  nach links: Figur S) from Masters' Portfolio of the Staatliches Bauhaus (Meistermappe des Staatlichen Bauhauses),1922,Etching from a portfolio of three lithographs |  three woodcuts and two etchings,31.5,23.9,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1956,Y,74413
Untitled (Ohne Titel) from Masters' Portfolio of the Staatliches Bauhaus (Meistermappe des Staatlichen Bauhauses),1923,Woodcut from a portfolio of three lithographs |  three woodcuts and two etchings,19.8,12.5,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1956,Y,74414
GREEK ROBE,1920,Aquatint and soft ground etching |  printed in black,30.3,20.2,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74416
Old Mr. Heffel of Rowton's |  second state,190,Engraving,14.5,11.3,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74417
MIRROR OF ILLUSION,1920,Drypoint |  printed in black,16.1,21.4,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74419
The Lion of Saint Mark |  Venice,1915,Etching,13,12.1,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74420
Twelve Men,1921,Lithograph,36.5,34.5,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,74422
Mr. Johnson,1915,Etching,13,8.3,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74423
NINE ORIGINAL LITHOGRAPHS,1920,Transfer lithographs |  printed in black,37.9,27.9,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74425
The Mogul Tavern |  Drury Lane |  third state,1908,Etching and aquatint,20.3,15.5,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74426
Two People Looking at a Piece of Paper from the portfolio New York 10/69,1968,Screenprint,51.1,61.3,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74428
New York l0/69,1968,Portfolio of eight screenprints |  one offset and one lithograph,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74429
Gryun from the portfolio New York 10/69,1969,Offset and screenprint,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74430
Gulf from the portfolio New York 10/69,1969,Lithograph,34.4,51,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74432
C | B.A.R.L.A.A.(OLD)Y.(ODD)O. (TAKEN FROM #18 OF A GROOP OF 23 DRAWINGS TITLED |  'LONELY NIGHT' 1968*1969) from the portfolio NEW YORK 10/69,1969,Serigraph |  printed in color with stencil and watercolor additions,45.4,45.4,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,N,74433
Trycker from the portfolio New York 10/69,1969,Screenprint,43.8,56.5,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74435
Juniansha from the portfolio New York 10/69,1969,Screenprint,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74436
A Boring Drawing from the portfolio New York 10/69,1969,Offset,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74437
Untitled from the portfolio New York 10/69,1969,Screenprint,37,53.2,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74438
HUDSON RIVER BOAT,1928,Lithograph |  printed in black,31.2,39.0,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74439
Mon Bon Dodo,1915,Etching,9.5,11.7,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74440
ALONG THE HUDSON,1928,Lithograph |  printed in black,26.4,42.3,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74443
Mother and Daughter,1915,Etching,15.9,8.5,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74444
Figure,1961,Lithograph,60.6,43.8,null,Gertrud A. Mellon Fund,Print,Prints & Illustrated Books,1969,Y,74446
NUDE |  SEATED,1924,Lithograph |  printed in black,36.8,26.2,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74447
Orchestra of the Olympia |  Shoreditch,192,Etching,30.1,22.5,null,Gift of Abby Aldrich Rockefeller (by exchange),Print,Prints & Illustrated Books,1956,N,74448
Untitled,-1,Etching with collage additions,null,null,null,Gertrud A. Mellon Fund,Print,Prints & Illustrated Books,1969,Y,74450
PARC MONTSOURIS |  PARIS,1929,Lithograph |  printed in black,28.4,39.8,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74451
The Lovers (Les amoreux) from the portfolio Living Forms (Les formes vivantes),1963,Lithograph,null,null,null,Larry Aldrich Fund (by exchange),Print,Prints & Illustrated Books,1969,Y,74453
Living Forms (Les Formes vivantes),1963,Portfolio of ten lithographs,null,null,null,Larry Aldrich Fund (by exchange),Print,Prints & Illustrated Books,1969,Y,74454
Rendez-vous of Four Forms (Les rendez-vous des quatre formes) from the portfolio Living Forms (Les formes vivantes),1963,Lithograph,null,null,null,Larry Aldrich Fund (by exchange),Print,Prints & Illustrated Books,1969,Y,74455
The Black Dance (La danse noire) from the portfolio Living Forms (Les formes vivantes),1963,Lithograph,null,null,null,Larry Aldrich Fund (by exchange),Print,Prints & Illustrated Books,1969,Y,74456
The Group (Le groupe) from the portfolio Living Forms (Les formes vivantes),1963,Lithograph,null,null,null,Larry Aldrich Fund (by exchange),Print,Prints & Illustrated Books,1969,Y,74457
The Mannikins (Les mannequins) from the portfolio Living Forms (Les formes vivantes),1963,Lithograph,null,null,null,Larry Aldrich Fund (by exchange),Print,Prints & Illustrated Books,1969,Y,74458
The Family of One Form (La famille d'une forme) from the portfolio Living Forms (Les formes vivantes),1963,Lithograph,null,null,null,Larry Aldrich Fund (by exchange),Print,Prints & Illustrated Books,1969,Y,74459
Coronation of Forms (Le couronnement des formes) from the portfolio Living Forms (Les formes vivantes),1963,Lithograph,null,null,null,Larry Aldrich Fund (by exchange),Print,Prints & Illustrated Books,1969,Y,74460
Encircled Forms (Les formes encerclées) from the portfolio Living Forms (Les formes vivantes),1963,Lithograph,43.2,70.1,null,Larry Aldrich Fund (by exchange),Print,Prints & Illustrated Books,1969,Y,74461
The Luminosity of Forms (Luminosité des formes) from the portfolio Living Forms (Les formes vivantes),1963,Lithograph,67.5,44.1,null,Larry Aldrich Fund (by exchange),Print,Prints & Illustrated Books,1969,Y,74462
Majestic Forms (Les formes majestueuses) from the portfolio Living Forms (Les formes vivantes),1963,Lithograph,null,null,null,Larry Aldrich Fund (by exchange),Print,Prints & Illustrated Books,1969,Y,74463
Notre Dame |  Paris,1929,Lithograph |  printed in black,39.3,27.8,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74464
Angelica,1922,Drypoint,17.5,11.3,null,Gift of Mrs. Frances Archipenko,Print,Prints & Illustrated Books,1969,Y,74465
NUDE |  RECLINING,1929,Lithograph |  printed in black,23.0,32.0,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74466
Bending,1920,Drypoint,41,30.5,null,Gift of Mrs. Frances Archipenko,Print,Prints & Illustrated Books,1969,Y,74468
NUDE ON SOFA,1928,Lithograph |  printed in black,28.9,19.9,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74469
ROSE,1927,Lithograph |  hand colored with crayon,32.8,21.5,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74472
Three,1962,Lithograph,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,Y,74473
Un Cafecito,1900,Woodcut,null,null,null,David Rockefeller Latin American Fund,Print,Prints & Illustrated Books,1969,Y,74474
WASHINGTON SQUARE I,1928,Lithograph |  printed in black,28.0,40.0,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74475
One,1962,Lithograph,null,null,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1967,Y,74476
BROOKLYN BRIDGE,1929,Lithograph |  printed in black,null,null,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74478
The Examination,1967,Collograph and engraving |  relief printed,54.8,80.6,null,David Rockefeller Latin American Fund,Print,Prints & Illustrated Books,1969,Y,74480
The Dream,1967,Collograph and engraving |  relief printed,44.5,40.9,null,David Rockefeller Latin American Fund,Print,Prints & Illustrated Books,1969,Y,74483
MILTON CREEK |  THANKSGIVING DAY,1930,Etching |  printed in black,17.5,22.5,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74484
Man,1968,Portfolio of seven etchings,null,null,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74486
and/or in profile,1975,Lithograph |  screenprint and embossing |  with collage additions,78.9,107.5,null,Gift of Mr. and Mrs. Harry Kahn,Print,Prints & Illustrated Books,1979,Y,74487
WINTER LANDSCAPE,-1,Lithograph |  printed in black,21.4,34.7,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74488
Photograph and Dinner,1964,Etching and aquatint,24.8,45,null,John B. Turner Fund,Print,Prints & Illustrated Books,1969,Y,74490
Untitled,1950,Linoleum cut,32.3,21.6,null,Gift of Margareta Akermark,Print,Prints & Illustrated Books,1979,Y,74491
Untitled,1966,Series of eight aquatint and etchings,null,null,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74494
0 Through 9,1976,Lithograph,8.5,6.7,null,Gift of Edgar B. Howard (through the Associates of the Department of Prints and Illustrated Books),Print,Prints & Illustrated Books,1979,Y,74495
THE RACE TRACK,1932,Lithograph |  printed in black,24,35.3,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74496
Untitled,1967,Screenprint,null,null,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74498
Blast Furnaces,1929,Lithograph,29.5,40.5,null,Gift of Mr. and Mrs. Samuel Rosenfeld (through the Associates of the Department of Prints and Illustrated Books),Print,Prints & Illustrated Books,1979,Y,74499
MR. RYDAICK'S CASTLE,-1,Lithograph |  printed in black,22.8,29.1,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,74500
Untitled,1968,Screenprint,50,65,null,John S. Newberry Fund,Print,Prints & Illustrated Books,1969,Y,74502
