Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
Cymbaliers from La Gamme d'Amour,1929,One photolithographic reproduction from an illustrated book with one four-color relief halftone reproduction after drawing of stage set and 21 photolithographic reproductions after drawings of costume designs,25,32.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,129767
Chimney II,2004,ABS plastic,110,14,null,Gift of the manufacturer,A&D Design,Architecture & Design,2007,Y,129768
Chimney II,2004,ABS plastic,110,14,null,Gift of the manufacturer,A&D Design,Architecture & Design,2007,Y,129769
Untitled |  plate 1 of 6 |  from the portfolio |  Together,2005,Drypoint and engraving,8.4,12,null,Gift of the artist,Print,Prints & Illustrated Books,2009,Y,129773
Untitled |  plate 2 of 6 |  from the portfolio |  Together,2005,Drypoint and engraving,22.8,30.4,null,Gift of the artist,Print,Prints & Illustrated Books,2009,Y,129774
Untitled |  plate 3 of 6 |  from the portfolio |  Together,2005,Drypoint and engraving,25.5,23,null,Gift of the artist,Print,Prints & Illustrated Books,2009,Y,129775
Untitled |  plate 4 of 6 |  from the portfolio |  Together,2005,Drypoint and engraving,20.5,24,null,Gift of the artist,Print,Prints & Illustrated Books,2009,Y,129776
Untitled |  plate 6 of 6 |  from the portfolio |  Together,2005,Drypoint and engraving,22.8,30.5,null,Gift of the artist,Print,Prints & Illustrated Books,2009,Y,129778
Determination,2003,Drypoint |  with hand additions,12.8,10.2,null,Gift of the artist,Print,Prints & Illustrated Books,2009,Y,129795
Femme,2008,Digital print |  with collage,68.5,50.8,null,Gift of the artist,Print,Prints & Illustrated Books,2009,Y,129799
The Maternal Man,2008,Digital print,26.6,20.3,null,Gift of the artist,Print,Prints & Illustrated Books,2009,Y,129801
The Maternal Man,2008,Digital print,121.9,82.5,null,Gift of the artist,Print,Prints & Illustrated Books,2009,Y,129802
Mill House Casino |  Lambertville |  NJ,1986,Bass wood and particle board,25.4,53.3,68.6,Gift of the architects,A&D Architectural Model,Architecture & Design,2009,Y,129812
New York,1981,Chromogenic color print |  printed c. 2005,30.4,45.6,null,Gift of Marvin Hoshino,Photograph,Photography,2010,Y,129813
New York,1977,Chromogenic color print |  printed c. 2005,45.6,30.4,null,Gift of Marvin Hoshino,Photograph,Photography,2009,Y,129816
New York,1978,Chromogenic color print |  printed c. 2005,45.7,30.3,null,Gift of Marvin Hoshino,Photograph,Photography,2009,Y,129818
New York,1974,Chromogenic color print |  printed c. 2005,45.6,30.4,null,Gift of Marvin Hoshino,Photograph,Photography,2009,Y,129824
New York,1977,Chromogenic color print |  printed c. 2005,45.6,30.4,null,Gift of Marvin Hoshino,Photograph,Photography,2009,Y,129830
New York,1959,Chromogenic color print |  printed c. 2005,45.6,30.5,null,Gift of Marvin Hoshino,Photograph,Photography,2012,Y,129832
New York,1980,Chromogenic color print |  printed c. 2005,30.4,45.5,null,Gift of Marvin Hoshino,Photograph,Photography,2010,Y,129833
New York,1978,Chromogenic color print |  printed c. 2005,30.4,45.6,null,Gift of Marvin Hoshino,Photograph,Photography,2010,Y,129836
New York,1981,Chromogenic color print |  printed c. 2005,30.3,45.5,null,Gift of Marvin Hoshino,Photograph,Photography,2010,Y,129839
New York,1959,Chromogenic color print |  printed c. 2005,45.6,30.5,null,Gift of Marvin Hoshino,Photograph,Photography,2012,Y,129841
New York,1971,Chromogenic color print |  printed c. 2005,30.4,45.6,null,Gift of Marvin Hoshino,Photograph,Photography,2010,Y,129842
New York,1978,Chromogenic color print |  printed c. 2005,46.6,30.3,null,Gift of Marvin Hoshino,Photograph,Photography,2009,Y,129844
New York,1978,Chromogenic color print |  printed c. 2005,29.4,45.5,null,Gift of Marvin Hoshino,Photograph,Photography,2010,Y,129847
New York City Unfolds Map,1984,Paper and cardboard,15.2,8.3,null,Gift of the designer,A&D Graphic Design,Architecture & Design,2009,Y,129854
Paris Unfolds Map,1984,Paper and cardboard,15.2,8.3,null,Gift of the designer,A&D Graphic Design,Architecture & Design,2009,Y,129855
London Unfolds Map,1984,Paper and cardboard,15.2,8.3,null,Gift of the designer,A&D Graphic Design,Architecture & Design,2009,Y,129856
UT (Cigarettes and Ashtrays),2001,Watercolor |  gouache |  and pencil on nine pieces of paper,29.2,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,129868
UT (Cigarettes and Ashtrays),2001,Watercolor |  gouache |  and pencil on nine pieces of paper,29.2,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,129869
UT (Cigarettes and Ashtrays),2001,Watercolor |  gouache |  and pencil on nine pieces of paper,29.2,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,129870
UT (Cigarettes and Ashtrays),2001,Watercolor |  gouache |  and pencil on nine pieces of paper,29.2,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,129871
UT (Cigarettes and Ashtrays),2001,Watercolor |  gouache |  and pencil on nine pieces of paper,29.2,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,129872
UT (Cigarettes and Ashtrays),2001,Watercolor |  gouache |  and pencil on nine pieces of paper,29.2,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,129873
UT (Cigarettes and Ashtrays),2001,Watercolor |  gouache |  and pencil on nine pieces of paper,29.2,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,129874
UT (Cigarettes and Ashtrays),2001,Watercolor |  gouache |  and pencil on nine pieces of paper,29.2,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,129875
UT (Cigarettes and Ashtrays),2001,Watercolor |  gouache |  and pencil on nine pieces of paper,29.2,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,129876
Ewha Womans University |  Seoul |  South Korea,2006,Foam |  cardboard |  plexi |  paper |  metal,45,211,270,Gift of the architect,A&D Architectural Model,Architecture & Design,2009,N,129907
Smoke and the Lovers,1992,Gelatin silver print |  printed 2009,31.4,47,null,David H. McAlpin Fund,Photograph,Photography,2009,Y,129914
Richard Avedon |  Carmel Snow |  and Marie-Louise Bousquet |  Paris,1951,Gelatin silver print |  printed 1980,11.3,16.8,null,Committee on Photography Fund,Photograph,Photography,2009,N,129915
Exposition Vallauris,1952,Linoleum cut,66.4,50.2,null,Gift of Curt Valentin,A&D Graphic Design,Architecture & Design,1953,N,129917
Exposition Vallauris,1952,Linoleum cut,66.4,50.2,null,Gift of Curt Valentin,A&D Graphic Design,Architecture & Design,1953,N,129918
EXPOSITION VALLAURIS,1896,Linocut,95.3,59.1,null,Gift of Curt Valentin,A&D Graphic Design,Architecture & Design,1953,N,129919
EXPOSITION VALLAURIS,1896,Linocut,95.3,59.1,null,Gift of Curt Valentin,A&D Graphic Design,Architecture & Design,1953,N,129920
J. Paul Getty Center |  Los Angeles |  California |  Perspective sketch,1991,Pencil on tracing paper,45.7,61,null,Gift of Ana Meier,A&D Architectural Drawing,Architecture & Design,2009,Y,129926
Four Paintings: Four Distorted Rectangles with Line Divisions,1979,Synthetic polymer paint and pencil on graph paper,51.4,73.3,null,Gift of the artist and PaceWildenstein,Drawing,Drawings,2010,Y,129946
Study for Oozewald,1989,Printed paper,27.9,21.6,null,Gift of the artist,Drawing,Drawings,2010,N,129950
Study for William Randolph Hearst/Press Czar,1989,Printed paper,27.9,21.6,null,Gift of the artist,Drawing,Drawings,2010,N,129951
CN° II Chair,1992,Aluminum,76.2,38.1,43.2,Architecture & Design Purchase Fund,A&D Design,Architecture & Design,2009,Y,130142
CN° II Chair,1992,Aluminum,76.2,38.1,43.2,Architecture & Design Purchase Fund,A&D Design,Architecture & Design,2009,Y,130143
Offset Buch und Werbekunst |  Jg. 7,1926,Book |  letterpress and offset printed,31.1,23.5,null,Gift of Elaine Lustig Cohen,A&D Graphic Design,Architecture & Design,2009,Y,130203
YKO Box (YKO typewriter ribbon tin),1924,Painted steel,2.3,5.9,5.9,Gift of Elaine Lustig Cohen,A&D Graphic Design,Architecture & Design,2009,Y,130204
Political Meeting |  Parc des Expositions |  Paris,1953,Gelatin silver print |  printed 1950s,20.4,29.8,null,Committee on Photography Fund,Photograph,Photography,2009,N,130206
Linked Hybrid |  Beijing |  China (Final site model |  scale 1:500),2003,Chipboard and plexiglass,15.9,50.2,74.9,Gift of the Contemporary Arts Council of the Museum of Modern Art and the Architecture and Design Purchase Fund,A&D Architectural Model,Architecture & Design,2009,N,130215
Untitled |  plate 5 of 7 |  from the portfolio |  Metamorfosis,1999,Engraving |  drypoint |  and aquatint,29.5,29.5,null,Gift of the artist,Print,Prints & Illustrated Books,2002,Y,130220
Untitled |  plate 6 of 7 |  from the portfolio |  Metamorfosis,1999,Drypoint |  etching |  and aquatint,29.5,29.5,null,Gift of the artist,Print,Prints & Illustrated Books,2002,Y,130221
Untitled |  plate 7 of 7 |  from the portfolio |  Metamorfosis,1999,Drypoint |  etching |  and aquatint,29.5,29.5,null,Gift of the artist,Print,Prints & Illustrated Books,2002,Y,130222
Grado de marinos (Marine rank),1980,Pencil on paper,15.2,22.9,null,Gift of the artist in honor of the Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130382
Pacto andino (Andean pact),1980,Pencil on paper,15.2,22.9,null,Gift of the artist in honor of the Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130383
Turbay and Álvaro,1980,Pencil on paper,15.6,23.2,null,Gift of the artist in honor of the Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130384
Turbay y Nuncio (Turbay and Vatican representative),1980,Pencil on paper,15.6,23.2,null,Gift of the artist in honor of the Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130385
Turbay y paloma (Turbay and dove),1980,Pencil on paper,15.2,22.9,null,Gift of the artist in honor of the Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130386
Turbay and Aníbal,1980,Pencil on paper,15.6,22.9,null,Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130387
Turbay y Arzobispo (Turbay and Archbishop),1980,Pencil on paper,15.2,22.9,null,Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130388
Acuerdo bancario (Bank Agreement),1980,Pencil on paper,15.2,22.9,null,Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130389
Turbay con mota (Turbay with police transit officer),1980,Pencil on paper,15.2,22.9,null,Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130390
Turbay condecorado (Turbay honored),1980,Pencil on paper,15.6,21.9,null,Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130391
Turbay and Camacho Leyva,1980,Pencil on paper,34.9,44.1,null,Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130392
Turbay esquiando (Turbay Skiing),1980,Pencil on paper,34.9,50.2,null,Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130394
Turbay and Julio Mario Santo Domingo,1980,Pencil on paper,22.9,15.6,null,Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130395
Turbay and Governor Alfonso Dávila,1980,Pencil on paper,22.9,15.2,null,Latin American and Caribbean Fund,Drawing,Drawings,2010,Y,130396
Femme,2008,Drypoint,12.5,7.5,null,Gift of the artist,Print,Prints & Illustrated Books,2009,Y,130404
Girl with Hair,2007,Digital print,58.4,38.1,null,Gift of the artist,Print,Prints & Illustrated Books,2009,Y,130405
Untitled from Vibrations,-196,One from a portfolio of eight screenprints,68,51,null,Gift of Alfredo Boulton,Print,Prints & Illustrated Books,1973,Y,130430
Untitled from Vibrations,-196,One from a portfolio of eight screenprints,68,51,null,Gift of Alfredo Boulton,Print,Prints & Illustrated Books,1973,Y,130431
Untitled from Vibrations,-196,One from a portfolio of eight screenprints,68,51,null,Gift of Alfredo Boulton,Print,Prints & Illustrated Books,1973,Y,130432
Untitled from Vibrations,-196,One from a portfolio of eight screenprints,68,51,null,Gift of Alfredo Boulton,Print,Prints & Illustrated Books,1973,Y,130433
Untitled from Vibrations,-196,One from a portfolio of eight screenprints,68,51,null,Gift of Alfredo Boulton,Print,Prints & Illustrated Books,1973,Y,130434
Untitled from Vibrations,-196,One from a portfolio of eight screenprints,68,51,null,Gift of Alfredo Boulton,Print,Prints & Illustrated Books,1973,Y,130435
Untitled from Vibrations,-196,One from a portfolio of eight screenprints,68,51,null,Gift of Alfredo Boulton,Print,Prints & Illustrated Books,1973,Y,130436
Untitled from Vibrations,-196,One from a portfolio of eight screenprints,68,51,null,Gift of Alfredo Boulton,Print,Prints & Illustrated Books,1973,Y,130437
Mississippi Land,1936,Gelatin silver print |  printed by the Library of Congress,12.2,23,null,Purchase,Photograph,Photography,2015,N,130444
Birmingham Steel Mill and Workers' Houses,1936,Gelatin silver print,19,24,null,Purchase,Photograph,Photography,2015,N,130445
Company Houses |  Scott's Run |  West Virginia,1935,Gelatin silver print,18.4,23.2,null,Purchase,Photograph,Photography,2015,N,130446
Lunch Wagon Detail |  New York,1931,Gelatin silver print |  MoMA publicity print,22.3,15.5,null,Gift of the photographer,Photograph,Photography,2015,N,130449
Savannah Negro Quarter,1935,Gelatin silver print |  printed by Charlie Rodemeyer,19.5,24.3,null,Gift of the artist,Photograph,Photography,2015,N,130450
Arkansas Flood Refugee,1937,Gelatin silver print,22.5,19,null,Purchase,Photograph,Photography,2015,N,130453
Country Store and Gas Station |  Alabama,1936,Gelatin silver print,18.9,23.8,null,,Photograph,Photography,2015,N,130458
Detail of a Frame House in Ossining |  New York,1931,Gelatin silver print |  printed by James Dow,20,16.3,null,Purchase,Photograph,Photography,2015,N,130464
Butcher Sign |  Mississippi,1936,Gelatin silver print,18.5,23.4,null,,Photograph,Photography,2015,N,130465
Jigsaw House at Ocean City |  New Jersey,1931,Gelatin silver print |  printed by Charlie Rodemeyer,16,19.5,null,Gift of the artist,Photograph,Photography,2015,N,130467
Tin Relic,1930,Gelatin silver print |  printed c. 1969 by Charles Rodemeyer,15,18,null,Gift of the artist,Photograph,Photography,2015,N,130468
Sons of the American Legion,1936,Gelatin silver print |  printed 1988 by the Library of Congress,17.6,23.9,null,Purchase,Photograph,Photography,2015,N,130480
Havana Policeman,1932,Gelatin silver print |  printed by Charlie Rodemeyer,23.8,18.5,null,Gift of the artist,Photograph,Photography,2015,N,130481
A Bench in the Bronx on Sunday,1933,Gelatin silver print |  printed by Charlie Rodemeyer,7.6,24,null,Gift of the artist,Photograph,Photography,2015,N,130488
Fluxfilms (long version),-1,VHS,10.5,19,2.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Media,Fluxus Collection,2008,N,130513
FLUXFILMS (Long version),1966,PAL,12,20.5,3,The Gilbert and Lila Silverman Fluxus Collection Gift,Media,Fluxus Collection,2008,N,130515
FLUXUS EXTRA/YOKO ONO/GALLERY 360,-1,VHS,10.5,19,2.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Media,Fluxus Collection,2008,N,130517
Fluxfilm No. 9: Eyeblink and Fluxfilm No. 4: Disappearing Music for Face,1966,DVD,19,13.5,1.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Media,Fluxus Collection,2008,N,130519
Fluxfilm No. 14: Match and Fluxfilm No. 18: Smoking,1966,DVD,19,13.5,1.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Media,Fluxus Collection,2008,N,130521
Flux Year Box 2,1966,5-compartment wood box with the screenprint |  metal clasp and hinges |  containing objects in various media,20.3,20.3,8.6,The Gilbert and Lila Silverman Fluxus Collection Gift,Multiple,Prints & Illustrated Books,2008,N,130560
Flux Timekit,1967,Plastic box with offset label |  containing objects in various media,6,23,33.3,The Gilbert and Lila Silverman Fluxus Collection Gift,Multiple,Fluxus Collection,2008,N,130562
Prototype for Fingerprint,1965,Wooden box containing plaster and ink [CONFIRM],3.5,9,27.2,The Gilbert and Lila Silverman Fluxus Collection Gift,Multiple,Fluxus Collection,2008,N,130570
Smell Chess |  Liquids,1965,Wood chessboard with thirty vial chess pieces (two missing) |  originally containing various liquids |  and lid,6.5,15,15,The Gilbert and Lila Silverman Fluxus Collection Gift,Multiple,Prints & Illustrated Books,2008,Y,130571
Light Flux Kit,1964,,6.7,10.2,38.8,The Gilbert and Lila Silverman Fluxus Collection Gift,Multiple,Fluxus Collection,2008,N,130572
Announcement for Decollage 4/63: Bulletin acktueller Ideen |  N.J. Paik: Fluxus Island in Décollage Ocean,1963,Offset,40,57.3,null,The Gilbert and Lila Silverman Fluxus Collection Gift,Print,Prints & Illustrated Books,2008,N,130573
Yamflug 5 Post 5,1963,Cut-and-pasted photostat with collage |  ink and pencil additions |  on two boards,122.6,102.2,null,The Gilbert and Lila Silverman Fluxus Collection Gift,Drawing,Fluxus Collection,2008,N,130574
Zab se a let (Kill Yourself and Fly),1962,,27,27,3,The Gilbert and Lila Silverman Fluxus Collection Gift,Media,Fluxus Collection,2008,N,130585
Stone Ceremonie,-1,black and white 16mm film,20,20.5,3,The Gilbert and Lila Silverman Fluxus Collection Gift,Media,Fluxus Collection,2008,N,130593
Flux Useless Object,1966,Black case with various contents,11,29,17.8,The Gilbert and Lila Silverman Fluxus Collection Gift,Multiple,Prints & Illustrated Books,2008,N,130597
art,1974,White paint on wooden plank from the bottom of a drawer with sheet of paper pasted on back,21,44.7,0.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130598
Mystery Box (Boîte mystère),1960,Painted wood box,40.2,20.2,9.7,The Gilbert and Lila Silverman Fluxus Collection Gift,Multiple,Prints & Illustrated Books,2008,Y,130599
Mystery Box,1960,Paint on painted wood box,40,20.2,9.7,The Gilbert and Lila Silverman Fluxus Collection Gift,Sculpture,Prints & Illustrated Books,2008,N,130600
This box contains an idea so important that it could change art. I hid so that no one can pinch the idea from me.,1966,Green metal box with handle and black painted text,12,15.5,8,The Gilbert and Lila Silverman Fluxus Collection Gift,Sculpture,Prints & Illustrated Books,2008,N,130601
Index for Chest,1963,Felt-tip pen on board with black tape and and twine and pin,18,18,null,The Gilbert and Lila Silverman Fluxus Collection Gift,Installation,Prints & Illustrated Books,2008,N,130602
Fluxanything Box,1966,Paint on painted wood box,15.1,14.7,15.6,The Gilbert and Lila Silverman Fluxus Collection Gift,Sculpture,Prints & Illustrated Books,2008,N,130603
Time,1961,Cut-and-pasted printed paper |  colored paper and ink on graph paper,32,24.1,null,The Gilbert and Lila Silverman Fluxus Collection Gift,Drawing,Prints & Illustrated Books,2008,N,130604
Time,1961,Cut-and-pasted paper and typed carbon paper transfer on graph paper,32,24.1,null,The Gilbert and Lila Silverman Fluxus Collection Gift,Drawing,Prints & Illustrated Books,2008,N,130605
Plaque for Dirty Water,1984,Paint on board,10,13,null,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130606
Plaque for Flux Painting,1984,Paint on wood,10,14,0.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Fluxus Collection,2008,N,130607
Plaque for Index for Chest,1984,Paint on wood,10,14,0.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130608
Plaque for Flux Useless Object,1984,Paint on board,10,13,null,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130609
Plaque for Flux Mystery Food,1984,Paint on board,10,13,null,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130610
Plaque for Mystery Box,1984,Paint on wood,10,14,0.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130611
Plaque for Stool,1984,Paint on wood,10,14,0.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130612
Plaque for Stool,-1,Paint on wood,10,14.2,0.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130613
Plaque for Fluxanything Box,1984,Paint on wood,10,14.2,0.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130614
Plaque for Flux Catalogue,1984,Paint on wood,10,14,0.8,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130615
Plaque for All Colors,1984,Paint on wood,10,14,0.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130616
Plaque for This box contains an idea so important that it could change art. I hid so that no one can pinch the idea from me,1984,Paint on wood,14,10,0.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130617
Plaque for Mystery Box,1984,Paint on wood,10,14.2,0.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130618
Plaque for Time,1984,Paint on board,10,13,null,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130619
Plaque for Black Box,1984,Paint on wood,10,14,0.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130620
Time,1961,Gelatin silver print,30.3,23.9,null,The Gilbert and Lila Silverman Fluxus Collection Gift,Photograph,Prints & Illustrated Books,2008,N,130621
Flux Mystery Food,1967,Metal can with offset label,10,6.8,null,The Gilbert and Lila Silverman Fluxus Collection Gift,Multiple,Fluxus Collection,2008,N,130624
Prototype for Dirty Water (Eau Sale),1962,Glass jar with paint |  containing water,17,10.5,10.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Sculpture,Prints & Illustrated Books,2008,Y,130625
Mystery Food,1963,Metal can,11.5,7.4,null,The Gilbert and Lila Silverman Fluxus Collection Gift,Multiple,Prints & Illustrated Books,2008,N,130626
Self Portrait,1971,Oil on canvas,27.5,21.5,1.5,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Prints & Illustrated Books,2008,N,130627
Flux Painting,-196,Oil in canvas,35.2,30.5,11,The Gilbert and Lila Silverman Fluxus Collection Gift,Painting,Fluxus Collection,2008,N,130628
Label for Mystery Food,1963,Letterpress,12.6,16,null,The Gilbert and Lila Silverman Fluxus Collection Gift,Print,Prints & Illustrated Books,2008,N,130629
Black Painting,1995,Synthetic polymer paint,74.6,61.9,1.6,Gift of Patricia Phelps de Cisneros in honor of Richard Shiff through the Latin American and Caribbean Fund,Painting,Painting & Sculpture,2009,Y,130701
Untitled (Mr. Austridge: 2),1989,Casein on wood in artist's frame,119.7,68.9,null,Committee on Painting and Sculpture Funds,Painting,Painting & Sculpture,2009,Y,130702
Untitled |  no. 1 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Screenprint,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130707
Untitled |  no. 2 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130708
Untitled |  no. 3 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130709
Untitled |  no. 4 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130710
Untitled |  no. 5 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130711
Untitled |  no. 6 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130712
Untitled |  no. 7 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130713
Untitled |  no. 8 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130714
Untitled |  no. 9 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130715
Untitled |  no. 10 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130716
Untitled |  no. 11 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130717
Untitled |  no. 12 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130718
Untitled |  no. 13 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130719
Untitled |  no. 14 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130720
Untitled |  no. 15 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130721
Untitled |  no. 16 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130722
Untitled |  no. 17 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130723
Untitled |  no. 18 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130724
Untitled |  no. 19 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130725
Untitled |  no. 20 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130726
Untitled |  no. 21 of 22 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130727
Untitled |  no. 22 of 23 |  from the illustrated book |  Ode à la Bièvre,2007,Digital print,28,39.5,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,2009,Y,130728
Action Photo |  After Hans Namuth,1997,Silver dye bleach print,156.9,125.9,null,Gift of Patricia Phelps de Cisneros in honor of Adriana Cisneros de Griffin through the Latin American and Caribbean Fund,Photograph,Photography,2009,N,130772
Datura,1982,Graphite on paper,76.2,55.9,null,Gift of the artist in honor of Kathy Fuld,Drawing,Drawings,2009,Y,130775
Green Bar,2008,Oil on canvas,223.5,167.6,null,Gift of Agnes Gund,Painting,Painting & Sculpture,2009,Y,130777
Beat the Devil,2008,Oil on linen,203.2,221,null,Gift of Jerry I. Speyer and Katherine G. Farley,Painting,Painting & Sculpture,2009,Y,130778
Travelling Preacher |  Greenville |  Mississippi,1970,Gelatin silver print,23.5,35.4,null,Arthur M. Bullowa Fund,Photograph,Photography,2009,Y,130781
Matthew,1963,Gelatin silver print,32.5,22,null,Purchase,Photograph,Photography,2009,N,130783
Lili Brik,1976,Gelatin silver print,35.4,23.6,null,Arthur M. Bullowa Fund,Photograph,Photography,2009,Y,130805
Luberon,1976,Gelatin silver print,35.5,23.6,null,Arthur M. Bullowa Fund,Photograph,Photography,2009,Y,130811
