Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
Over the River |  Project for the Arkansas River |  State of Colorado,1996,a: Cut-and-pasted gelatin silver print with crayon on board; b: Cut-and-pasted fabric with crayon |  colored pencil |  and pencil on board,30.8,77.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95676
Figure Self-Portrait,-200,Watercolor on paper,57.2,76.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95677
Dahmer's Profile,-200,Cut-and-pasted printed paper on two pieces of paper,27.3,41.3,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95678
Untitled (Roxie),2003,Ballpoint pen and gouache on cut-and-pasted paper,100.3,121.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95679
The Conversation,2004,Synthetic polymer paint |  colored ink |  and ballpoint pen on paper,30.5,22.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95680
Untitled,2004,Synthetic polymer paint and ballpoint pen on paper,20,15.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95681
Untitled,2004,Synthetic polymer paint on paper,17.8,12.7,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95682
Untitled,2004,Ballpoint pen on printed paper,20.3,20.3,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95683
Untitled,2004,Synthetic polymer paint on paper,26,17.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95684
Untitled,2004,Synthetic polymer paint on paper,25.4,17.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95685
Untitled,2004,Synthetic polymer paint and ballpoint pen on paper,17.8,26,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95686
Untitled,2004,Synthetic polymer paint on paper,20.3,15.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95687
We for Not,-200,Synthetic polymer paint |  ballpoint pen |  and metallic ink on notebook paper,30.5,22.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95688
Don (Maquette),1975,Ink |  pencil |  and masking tape on gelatin silver print on paperboard,16.5,14,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase |  and gift |  in part |  of The Eileen and Michael Cohen Collection),Drawing,Drawings,2005,Y,95689
Oh My Gosh,-200,Felt-tip pen on stationery paper,27.9,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95690
Domestic ID III,1991,Iron scorches on paper in two painted window frames,129.5,88.3,4.1,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95691
Study for The Jester,2003,Pencil on paper,29.8,27.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95692
Study for The Policeman,2003,Pencil and watercolor on paper,29.8,24.4,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95693
ROOM,1966,Cut-and-pasted printed paper on printed paper,21.6,27.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95694
UNTITLED (LANDSCAPE),-196,Cut-and-pasted printed paper on printed paper,10.2,14.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase |  and gift |  in part |  of The Eileen and Michael Cohen Collection),Drawing,Drawings,2005,Y,95695
Desolate Freestyle 1,2003,Watercolor and gouache on paper,28,38.1,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95702
Desolate Freestyle 2,-200,Watercolor and gouache on paper,27.9,38.1,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95703
Desolate Freestyle 3,2003,Watercolor and gouache on paper,28,38.1,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95704
Pile 1,2003,Watercolor and gouache on paper,28,38.1,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95705
Untitled Score (red),2002,Colored ink on colored paper,64.8,50.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,95706
Untitled,1965,Charcoal on paper,59.1,41.3,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95707
Untitled (Staircase),1972,Ink and colored pencil on paper,24.8,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95708
Untitled (Couple in Car),1984,Felt-tip pen |  charcoal |  and pencil on paper,59.7,45.7,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95709
Untitled (Choir),1991,Felt-tip pen on paper,45.7,59.7,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95710
Untitled (Gun),-199,Felt-tip pen and charcoal on paper,48.3,60.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95711
Untitled (Men at Bar),1991,Felt-tip pen on paper,59.7,46,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95712
With Wine and Song They Joyed Night Long |  and They Slept Like Swine All Day,1994,Felt-tip pen and charcoal on paper,61,45.7,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95713
Enlarge (from + to -) IV,2003,Oil on prepared paper,50.8,50.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95714
Ana Mendieta - Dead Artist,-200,Silverpoint on prepared paper,11.4,9.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95715
David Wojnarowicz - Dead Artist,-200,Silverpoint on prepared paper,11.1,9.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95716
Edward Hopper - Dead Artist,-200,Silverpoint on prepared paper,11.7,9.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95717
Francis Bacon - Dead Artist,-200,Silverpoint on prepared paper,11.7,9.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95718
Hannah Wilke - Dead Artist,-200,Silverpoint on prepared paper,11.4,9.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95719
Ivan Albright - Dead Artist,-200,Silverpoint on prepared paper,11.1,8.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95720
Lee Krasner - Dead Artist,-200,Silverpoint on prepared paper,11.7,9.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95721
Mark Lombardi - Dead Artist,-200,Silverpoint on prepared paper,11.7,9.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95722
Mark Rothko - Dead Artist,-200,Silverpoint on prepared paper,11.1,9.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95723
Pablo Picasso - Dead Artist,-200,Silverpoint on prepared paper,11.4,8.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95724
A Poppie,2000,Watercolor on paper,38.1,29.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95725
A Small Poppy,2000,Watercolor and pencil on paper,19.1,14.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95726
Morning Glory,2000,Watercolor and pencil on paper,38.1,29.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95727
Orange Bird with Fake Cloud (Vic Muniz),2000,Watercolor on paper,38.1,29.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95728
Midday Song,2001,Watercolor and pencil on paper,38.1,29.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95729
Work No. 301: A sheet of paper crumpled  into a ball,-200,Crumpled paper in plexiglass on wood pedestal,109.2,28.6,22.5,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95730
Work No. 309: A sheet of paper torn up,-200,Torn paper in plexiglass on wood pedestal,109.2,28.6,22.5,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95731
Work No. 327: A sheet of paper crumpled up and flattened out,-200,Crumpled paper on paperboard,27.9,19.7,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95732
Work No. 328: A sheet of paper folded and unfolded,-200,Folded paper,30.2,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95733
Work No. 341,-200,Felt-tip pen and ink on seven pieces of paper,29.2,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95734
NGC 663 Galactic Cluster in Cassiopeia,-200,Ballpoint pen and pencil on paper,121.9,121.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95736
Dana Morgan,-196,a: Ink on paper b: Ink on paper,27.9,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,95737
Portrait with Frog,-196,a: Ink on paper b: Ink on paper,27.6,21.3,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,95738
The Complete Fritz the Cat,-197,Ink on paper,34.3,26.7,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95741
Talk Is Cheap,1995,Ink on paper,19.1,19.4,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,95742
Ho Boy!,1998,Ink and correction fluid on paper,30.2,36.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,95743
The Nineteenth Century,1999,Ink and correction fluid on paper,24.1,37.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,95744
I'm Afraid,-200,Ink on colored paper,28.6,36.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,95745
Bernie,2001,Ink on paper,25.7,20.3,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,95746
God Wants Me to Draw,2003,Ink and correction fluid on paper,26.4,30.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95747
Pizzeria St. Hippolyte Jan. 29 |  2004,2004,Ink on colored paper,26,33,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,95748
Suite by Chance (Space Chart Entrance and Exit),-195,Ballpoint pen and pencil on colored graph paper,17.8,17.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase |  and gift |  in part |  of The Eileen and Michael Cohen Collection),Drawing,Drawings,2005,Y,95749
Air Guitar,-200,Gouache and colored ink on painted paper,21.6,15.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95750
Preceding,2004,Gouache and colored ink on paper,102.9,152.4,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95751
Coma Gossip Ferdl (Haxn-Halo),-200,Felt-tip pen |  paint pen |  and cut-and-pasted printed paper on cut-and-pasted paper,64.8,85.7,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95752
Ich treffe Britney Spears auf dem Nachhauseweg in einem Wurmloch und   |  überrasche sie mit Spreewälder Gurken und einer Flasche Kamillentee,-200,Felt-tip pen |  paint pen |  and cut-and-pasted printed paper on cut-and-pasted paper,57.2,64.1,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95753
Schwarzes Loch,-200,Cut-and-pasted paper and printed paper with felt-tip pen and pencil on paper,58.4,70.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95754
Organograma,2002,Stamped ink on board,76.2,55.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95755
Organograma,2002,Stamped ink on board,55.9,76.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95756
Untitled,-200,Cut-and-pasted printed paper with colored pencil |  felt-tip pen |  and pencil on paper,35.6,43.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,95757
Untitled,-200,Cut-and-pasted printed paper with synthetic polymer paint |  spray paint |  felt-tip pen |  and pencil on paper,27.9,36.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,95758
4 Untitled (Portfolio 1) Vol II/1-100 A 19,1970,Typewriting and pencil on eleven pieces of paper,30.5,231.1,2.5,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase |  and gift |  in part |  of The Eileen and Michael Cohen Collection),Drawing,Drawings,2005,Y,95759
Untitled,1971,a: felt-tip pen and ink on transparentized paper b: felt-tip pen and ink on transparentized paper c: felt-tip pen on transparentized paper,41.9,29.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase |  and gift |  in part |  of The Eileen and Michael Cohen Collection),Drawing,Drawings,2005,Y,95760
Month III (March),-197,Ink on thirty-one pieces of transparentized paper,168.9,177.8,3.8,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95761
116. At Jennie Richee. Notice by approach of blue gray black cloud that hurricane like thunder storm is going to renew. |  117. At Jennie Richee. To avoid being out in the open when storm renews |  they take chance going through farm possessed by Glandelin |  b: 117. At Jennie Richee. To avoid being out in the open when storm renews |  they take chance going through farm possessed by Glandelinian soldiers but have confidence in protection of four Blengins.,196,a (116): Carbon paper transfer |  watercolor |  and pencil with ink on cut-and-pasted paper on paper b (117): Carbon paper transfer |  watercolor |  pencil |  and cut-and-pasted printed paper with ink on cut-and-pasted paper on paper,58.4,276.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95762
Tetradattilo con vegetazione (#65),1975,Synthetic polymer paint |  oil |  watercolor |  and felt-tip pen on printed paper,31.1,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95763
Couple in Love (#14),1975,Synthetic polymer paint |  oil |  watercolor |  felt-tip pen |  colored pencil |  and ballpoint pen on paper,24.8,34.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95764
Dream of a Girl (#16),1975,Synthetic polymer paint |  oil |  watercolor |  felt-tip pen |  colored pencil |  and ballpoint pen on paper,34.9,24.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95765
The Coming of Harpy (#217),1977,Synthetic polymer paint |  oil |  watercolor |  felt-tip pen |  colored pencil |  and ballpoint pen on printed paper,19.1,10.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95766
Triumph of the Tree (#116),1971,Gouache |  watercolor |  and felt-tip pen on paper,24.8,34.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95767
Cincinnati Tape Piece,1972,Pressure-sensitive tape |  gelatin silver print |  felt-tip pen |  and pencil on paperboard,40.6,50.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase |  and gift |  in part |  of The Eileen and Michael Cohen Collection),Drawing,Drawings,2005,Y,95768
Untitled (#12),-200,Watercolor on paper,38.4,28.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95769
Untitled (#15),-200,Watercolor on paper,38.4,28.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95770
Untitled (#19),-200,Watercolor and gouache on paper,36.8,29.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95771
Untitled (#24),-200,Watercolor on paper,27.9,18.4,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95772
Untitled (#28),-200,Watercolor and gouache on paper,27.9,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95773
Untitled (#6),-200,Watercolor and gouache on paper,35.2,27.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95774
Dawn Evocation,2003,Colored pencil on paper,27.9,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95775
Source of Light and All Life,-200,Colored pencil on paper,27.9,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95776
Young Organist,-199,Synthetic polymer paint and ink on paper,24.1,21.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95777
Pygmy and the Dutchman,2002,Ink |  gouache |  and pencil on paper,27.9,35.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95778
Untitled,197,Charcoal on paper,22.9,30.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase |  and gift |  in part |  of The Eileen and Michael Cohen Collection),Drawing,Drawings,2005,Y,95779
Lois and Cleo,2002,Oil |  crayon |  and pencil on two pieces of paper,100.3,139.7,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95780
Disposal,1980,Pencil on paper,27.9,38.1,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95781
Holding for Police,1981,Pencil on paper,38.1,27.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95782
Stick Up in Subway,1981,Pencil on paper,38.1,27.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95783
Chère petite soeur,2002,Chalk on two blackboards,243.8,487.7,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95784
Untitled |  from the Tripod series,-197,Cut paper with synthetic polymer paint |  oil crayon |  ink |  pencil |  and pressure-sensitive tape pinned to paper,35.6,27.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95785
Untitled |  from the Tripod series,1977,Synthetic polymer paint |  pencil |  and charcoal on paper,101.6,76.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95786
Snakes and Ruins,2003,Pencil and colored pencil on paper,30.5,22.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95787
Fenway,2004,Colored pencil and pencil on paper,64.8,95.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95788
The Creek Hotel,-200,Felt-tip pen on paper,21.6,14,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95789
11:36 |  11/8/03 (The Traditional Approach to Change),2003,Ballpoint pen on book page,22.9,15.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95790
3:40 AM,-200,Ballpoint pen on paper,29.5,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95791
3:56 PM,-200,Pencil on paper,27.9,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95792
3:58 AM,-200,Ballpoint pen |  felt-tip pen |  and colored pencil on paper,29.5,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95793
4:18 AM,-200,Felt-tip pen and ballpoint pen on paper,29.5,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95794
4:38 AM,-200,Felt-tip pen and ballpoint pen on paper,29.5,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95795
8:00 pm |  11/13/03,2003,Ballpoint pen on paper,24.8,19.4,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95796
8:05 pm |  11/16/03,2003,Ballpoint pen on paper,31.8,19.7,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95797
8:54 pm |  11/13/03,2003,Ballpoint pen on paper,24.1,19.1,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95798
9:16 pm |  11/8/03,2003,Ballpoint pen on paper,29.2,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95799
9:21 pm |  11/13/03 (Chinless),2003,Ballpoint pen on paper,19.1,15.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95800
I Shit Crystals for You |  David,2004,Pencil |  colored pencil |  ink |  felt-tip pen |  synthetic polymer paint |  and watercolor on paper,31.4,25.4,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95801
Adidas-Panzer,2001,Watercolor and pencil on notebook paper,29.5,41.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95802
Body and Soul,2001,Watercolor on notebook paper,29.5,41.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95803
Die Vögelein schweigen im Walde,-200,Pencil on notebook paper,29.5,41.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95804
Exploited,2001,Watercolor and cut-and-pasted printed paper on notebook paper,29.5,41.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95805
+ Guest,2001,Ink and synthetic polymer paint on notebook paper,29.5,41.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95806
Macht kaputt |  was euch kaputt macht,2001,Watercolor on notebook paper,29.5,41.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95807
Nazipunkfuckoff,2001,Watercolor and cut-and-pasted printed paper on notebook paper,29.5,41.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95808
Nichts Neues,2001,Watercolor on notebook paper,29.5,41.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95809
Untitled,1967,Pencil and ink on graph paper,32.7,41.6,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase |  and gift |  in part |  of The Eileen and Michael Cohen Collection),Drawing,Drawings,2005,Y,95810
Containment,2001,Colored pencil on paper,57.2,76.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95811
Untitled,2002,Pencil on paper,57.2,76.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95812
Darkopter,-200,Colored pencil on paper,57.2,76.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95813
Untitled,1970,Charcoal |  gouache |  and watercolor on paper,59.4,48.3,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95814
Deep Time and Disney Time,1990,Colored pencil and pencil on paper in artist's frame,27.3,47.6,1.6,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95815
Evolution and the Fixivity of a Rodent Species,1990,Colored pencil and pencil on paper in artist's frame,27.3,47.6,1.6,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95816
M. Cuvier Discovers Extinction,1990,Colored pencil and pencil on paper in artist's frame,27.3,47.6,1.6,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95817
Taxonomy of Non-Endanger Species,1990,Colored pencil and pencil on paper in artist's frame,43.2,31.1,1.6,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95818
Secrecy as Policy,-200,Ink |  gouache |  and pencil on painted paper,26,18.1,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95819
Camp Forestia,1996,Pastel on paper,20,24.1,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95820
Jetty,1996,Pastel on paper,20,25.1,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95821
Screaming Cop (Echo Lake),1998,Oil on paper,59.7,41.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95822
Untitled (Figure in Mountain Landscape),1999,Oil and watercolor on paper,29.8,21,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95823
Pelican,2003,Charcoal and oil on paper,58.4,38.1,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95824
Pelican Man,2003,Oil and charcoal on paper,135.9,109.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95825
Study for Lapeyrouse Wall,2003,Oil on paper,108.6,63.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95826
Study for Lapeyrouse Wall II,2004,Oil and pressure-sensitive tape on paper,127.6,62.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95827
Metropolitan,-200,Watercolor and gouache on paper,34.9,24.8,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95828
Butt Print |  Kiss My Royal Irish Ass |  First Performance July 3 |  1993,1993,Synthetic polymer paint on paper,76.2,55.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95829
Untitled (Betty González),-200,Colored ink and synthetic polymer paint on magazine page,51.8,35.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95830
Untitled (Maria |  Lilly Lamont),-200,Ink |  colored ink |  and synthetic polymer paint on magazine page,30.2,22.9,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95831
Untitled (Mujer con pájaros),2003,Colored ink and synthetic polymer paint with decals on magazine page,41.9,26,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95832
Untitled (Para Ti),-200,Colored ink on magazine page,32.1,22.2,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,Y,95833
